route_id,from_crs,to_crs
R01114,STK,TBY
R01114,TBY,MBR
R01115,CTR,CRE
R01116,CYP,GIP
R01116,GIP,WNW
R01116,WNW,TUH
R01116,TUH,NDL
R01116,NDL,EDW
R01116,EDW,QRP
R01116,QRP,SBM
R01116,SBM,XSU
R01117,EBN,HMD
R01117,HMD,XIL
R01117,XIL,PEV
R01117,PEV,COB
R01117,COB,CLL
R01117,CLL,BEX
R01117,BEX,XOP
R01117,XOP,SLQ
R01117,SLQ,HGS
R01117,HGS,ORE
R01117,ORE,TOK
R01117,TOK,DLH
R01117,DLH,WSE
R01117,WSE,RYE
R01117,RYE,APD
R01117,APD,HMT
R01117,HMT,AFK
R01118,HEX,CRB
R01118,CRB,RDM
R01118,RDM,SKS
R01118,SKS,PRU
R01118,PRU,WYM
R01118,WYM,BLO
R01118,BLO,MCE
R01118,MCE,DOT
R01118,DOT,NCL
R01118,NCL,HEW
R01118,HEW,BNR
R01118,BNR,SUN
R01118,SUN,SEA
R01118,SEA,HRE
R01118,HRE,HPL
R01118,HPL,SEC
R01118,SEC,BIL
R01118,BIL,STK
R01118,STK,TBY
R01118,TBY,MBR
R01118,MBR,JCH
R01118,JCH,MTO
R01118,MTO,GYP
R01118,GYP,NNT
R01119,SHR,XSY
R01119,XSY,WLN
R01119,WLN,XMD
R01119,XMD,COS
R01119,COS,PKG
R01119,PKG,STA
R01120,XCF,RIA
R01121,ZTH,ZTU
R01121,ZTU,GUN
R01121,GUN,KWG
R01121,KWG,KWG
R01121,KWG,GUN
R01121,GUN,ZTU
R01121,ZTU,ZUM
R01122,WEL,BDM
R01123,CRE,NAN
R01123,NAN,WRE
R01123,WRE,PRS
R01123,PRS,WEM
R01123,WEM,SHR
R01123,SHR,CTT
R01123,CTT,CRV
R01123,CRV,LUD
R01123,LUD,LEO
R01123,LEO,HFD
R01123,HFD,AGV
R01123,AGV,PPL
R01123,PPL,CWM
R01123,CWM,NWP
R01123,NWP,CDF
R01124,SWA,NTH
R01124,NTH,PTA
R01124,PTA,PYL
R01124,PYL,BGN
R01124,BGN,PCD
R01124,PCD,PYC
R01124,PYC,CDF
R01125,LDS,SHY
R01125,SHY,BIY
R01125,BIY,KEI
R01125,KEI,SKI
R01125,SKI,GGV
R01125,GGV,HLD
R01125,HLD,LPR
R01125,LPR,SET
R01125,SET,HIR
R01125,HIR,RHD
R01125,RHD,DNT
R01125,DNT,GSD
R01125,GSD,KSW
R01125,KSW,APP
R01125,APP,LGW
R01125,LGW,LZB
R01125,LZB,AWT
R01125,AWT,CAR
R01126,AYR,MAY
R01126,MAY,GIR
R01127,GLC,BLH
R01127,BLH,MTH
R01127,MTH,SDM
R01127,SDM,WSH
R01127,WSH,CLU
R01127,CLU,CRS
R01127,CRS,SLA
R01127,SLA,HYM
R01127,HYM,EDB
R01128,EDB,HYM
R01128,HYM,SLA
R01128,SLA,CRS
R01128,CRS,CLU
R01128,CLU,WSH
R01128,WSH,SDM
R01128,SDM,MTH
R01128,MTH,UDD
R01128,UDD,GLC
R01129,EDB,HYM
R01129,HYM,LIN
R01129,LIN,PMT
R01129,PMT,XGM
R01129,XGM,STG
R01129,STG,DBL
R01129,DBL,GLE
R01129,GLE,PTH
R01129,PTH,DKD
R01129,DKD,PIT
R01129,PIT,BLA
R01129,BLA,DLW
R01129,DLW,NWR
R01129,NWR,KIN
R01129,KIN,AVM
R01129,AVM,CAG
R01129,CAG,INV
R01130,ABD,DYC
R01130,DYC,KTR
R01130,KTR,INR
R01130,INR,INS
R01130,INS,HNT
R01130,HNT,KEH
R01130,KEH,ELG
R01130,ELG,FOR
R01130,FOR,NRN
R01130,NRN,IVA
R01130,IVA,INV
R01131,WML,HTH
R01131,HTH,CHU
R01131,CHU,SPT
R01131,SPT,HTC
R01131,HTC,LVM
R01131,LVM,MAN
R01132,ELG,FOR
R01132,FOR,NRN
R01132,NRN,IVA
R01132,IVA,INV
R01133,KNF,MOB
R01133,MOB,ASY
R01133,ASY,HAL
R01133,HAL,ALT
R01133,ALT,NVR
R01133,NVR,SPT
R01133,SPT,MAN
R01134,EBN,HMD
R01134,HMD,XIL
R01134,XIL,PEV
R01134,PEV,NSB
R01134,NSB,COB
R01134,COB,CLL
R01134,CLL,BEX
R01134,BEX,XOP
R01134,XOP,SLQ
R01134,SLQ,HGS
R01134,HGS,ORE
R01134,ORE,TOK
R01134,TOK,WSE
R01134,WSE,RYE
R01134,RYE,APD
R01134,APD,HMT
R01134,HMT,AFK
R01135,SPT,HTC
R01135,HTC,LVM
R01135,LVM,MAN
R01136,WFF,KWD
R01136,KWD,BGI
R01136,BGI,BIO
R01136,BIO,MTV
R01136,MTV,CML
R01136,CML,RUT
R01136,RUT,DAK
R01136,DAK,BDG
R01136,BDG,AGS
R01136,AGS,GCL
R01136,GCL,AND
R01136,AND,EXG
R01136,EXG,PTK
R01136,PTK,HYN
R01136,HYN,JOR
R01136,JOR,SCH
R01136,SCH,GRS
R01136,GRS,YOK
R01136,YOK,CYK
R01136,CYK,DMR
R01137,MTH,WFF
R01137,WFF,KWD
R01137,KWD,BGI
R01137,BGI,BIO
R01137,BIO,MTV
R01137,MTV,CML
R01137,CML,RUT
R01137,RUT,DAK
R01137,DAK,BDG
R01137,BDG,AGS
R01137,AGS,GCL
R01137,GCL,AND
R01137,AND,EXG
R01137,EXG,PTK
R01137,PTK,HYN
R01137,HYN,JOR
R01137,JOR,SCH
R01137,SCH,GRS
R01137,GRS,YOK
R01137,YOK,CYK
R01137,CYK,DMR
R01138,GLQ,MYH
R01138,MYH,WES
R01138,WES,DMR
R01138,DMR,DBC
R01138,DBC,DLR
R01138,DLR,HLU
R01138,HLU,GCH
R01138,GCH,ART
R01138,ART,AUI
R01138,AUI,CNR
R01138,CNR,TYL
R01138,TYL,DAL
R01138,DAL,LHA
R01138,LHA,FOC
R01138,FOC,TAY
R01138,TAY,CON
R01138,CON,OBN
R01139,OBN,CON
R01139,CON,TAY
R01139,TAY,FOC
R01139,FOC,LHA
R01139,LHA,DAL
R01139,DAL,TYL
R01139,TYL,CNR
R01139,CNR,AUI
R01139,AUI,ART
R01139,ART,GCH
R01139,GCH,HLU
R01139,HLU,DLR
R01139,DLR,DBC
R01139,DBC,DMR
R01139,DMR,WES
R01139,WES,MYH
R01139,MYH,GLQ
R01140,CNR,UTY
R01140,UTY,BRO
R01140,BRO,RAN
R01140,RAN,CRR
R01140,CRR,TUL
R01140,TUL,RYB
R01140,RYB,SBR
R01140,SBR,FTW
R01140,FTW,BNV
R01140,BNV,CPA
R01140,CPA,LHE
R01140,LHE,LCS
R01140,LCS,GLF
R01140,GLF,LCL
R01140,LCL,BSL
R01140,BSL,ARG
R01140,ARG,MRR
R01140,MRR,MLG
R01141,FTW,BNV
R01141,BNV,CPA
R01141,CPA,LHE
R01141,LHE,LCS
R01141,LCS,GLF
R01141,GLF,LCL
R01141,LCL,BSL
R01141,BSL,ARG
R01141,ARG,MRR
R01141,MRR,MLG
R01142,MTS,LAU
R01142,LAU,STN
R01142,STN,PLN
R01142,PLN,ABD
R01142,ABD,DYC
R01142,DYC,KTR
R01142,KTR,INR
R01143,EDB,HYM
R01143,HYM,SLA
R01143,SLA,CRS
R01144,TWI,STW
R01144,STW,TED
R01145,LNK,CLU
R01145,CLU,WSH
R01145,WSH,SDM
R01145,SDM,MTH
R01145,MTH,BLH
R01145,BLH,UDD
R01145,UDD,CBL
R01145,CBL,GLC
R01146,HAV,BDH
R01146,BDH,HLS
R01146,HLS,FTN
R01147,WOK,SUR
R01148,BHM,XOZ
R01148,XOZ,AST
R01148,AST,GVH
R01148,GVH,ERD
R01148,ERD,CRD
R01148,CRD,WYL
R01148,WYL,SUT
R01148,SUT,FOK
R01149,EDB,MUB
R01149,MUB,WAF
R01149,WAF,PST
R01149,PST,DRM
R01149,DRM,ELT
R01149,ELT,DUN
R01150,ASB,SLT
R01150,SLT,STV
R01150,STV,KWN
R01150,KWN,DLY
R01150,DLY,GLG
R01150,GLG,LHW
R01150,LHW,HOZ
R01150,HOZ,MIN
R01150,MIN,JHN
R01150,JHN,PYG
R01150,PYG,HLW
R01150,HLW,GLC
R01151,BRI,BTH
R01151,BTH,CPM
R01151,CPM,SWI
R01151,SWI,DID
R01151,DID,GOR
R01151,GOR,RDG
R01151,RDG,TWY
R01151,TWY,MAI
R01151,MAI,TAP
R01151,TAP,BNM
R01151,BNM,SLO
R01151,SLO,STL
R01151,STL,EAL
R01151,EAL,AML
R01151,AML,PAD
R01152,COW,DFL
R01152,DFL,DFE
R01152,DFE,ROS
R01152,ROS,INK
R01152,INK,NQU
R01152,NQU,DAM
R01152,DAM,EGY
R01152,EGY,HYM
R01152,HYM,EDB
R01153,COV,BKW
R01153,BKW,BHI
R01153,BHI,MGN
R01153,MGN,LEH
R01153,LEH,SCF
R01153,SCF,ADD
R01153,ADD,XOZ
R01153,XOZ,BHM
R01154,HBL,RNF
R01154,RNF,UPL
R01154,UPL,ORR
R01154,ORR,PEM
R01154,PEM,WGW
R01154,WGW,HIN
R01154,HIN,DSY
R01154,DSY,HGF
R01154,HGF,ATN
R01154,ATN,WKD
R01154,WKD,SNN
R01154,SNN,SLD
R01154,SLD,SFD
R01154,SFD,MCV
R01155,BHG,DRU
R01155,DRU,ADR
R01155,ADR,COA
R01155,COA,CBS
R01155,CBS,BAI
R01155,BAI,EST
R01155,EST,GAR
R01155,GAR,SLS
R01155,SLS,BLG
R01155,BLG,HST
R01155,HST,GQL
R01155,GQL,CHC
R01155,CHC,PTK
R01155,PTK,HYN
R01155,HYN,GRS
R01155,GRS,YOK
R01155,YOK,CYK
R01155,CYK,DMR
R01155,DMR,DBE
R01155,DBE,DBC
R01155,DBC,DLR
R01155,DLR,CDR
R01155,CDR,CGD
R01155,CGD,HLC
R01156,WCK,GGJ
R01156,GGJ,THS
R01156,THS,GGJ
R01156,GGJ,SCT
R01156,SCT,ABC
R01156,ABC,FRS
R01156,FRS,KBC
R01156,KBC,KIL
R01156,KIL,HMS
R01156,HMS,BRA
R01156,BRA,DNO
R01156,DNO,GOL
R01156,GOL,ROG
R01156,ROG,LRG
R01156,LRG,INH
R01156,INH,CUA
R01156,CUA,ARD
R01156,ARD,TAI
R01156,TAI,FRN
R01156,FRN,IGD
R01156,IGD,ASS
R01156,ASS,DIN
R01156,DIN,CBD
R01156,CBD,MOO
R01156,MOO,BEL
R01156,BEL,INV
R01157,INV,BEL
R01157,BEL,MOO
R01157,MOO,CBD
R01157,CBD,DIN
R01157,DIN,ASS
R01157,ASS,IGD
R01157,IGD,FRN
R01157,FRN,TAI
R01157,TAI,ARD
R01157,ARD,CUA
R01157,CUA,INH
R01157,INH,LRG
R01157,LRG,ROG
R01157,ROG,GOL
R01157,GOL,DNO
R01157,DNO,BRA
R01157,BRA,HMS
R01157,HMS,KIL
R01157,KIL,KBC
R01157,KBC,FRS
R01157,FRS,ABC
R01157,ABC,SCT
R01157,SCT,GGJ
R01157,GGJ,THS
R01157,THS,GGJ
R01157,GGJ,WCK
R01158,BMV,BTG
R01158,BTG,LOB
R01158,LOB,NFD
R01158,NFD,KNN
R01158,KNN,BRV
R01158,BRV,SLY
R01158,SLY,UNI
R01158,UNI,FWY
R01158,FWY,BHM
R01158,BHM,XOZ
R01158,XOZ,DUD
R01158,DUD,AST
R01158,AST,GVH
R01158,GVH,ERD
R01158,ERD,CRD
R01158,CRD,WYL
R01158,WYL,SUT
R01158,SUT,FOK
R01158,FOK,BUL
R01158,BUL,BKT
R01158,BKT,SEN
R01158,SEN,LIC
R01158,LIC,LIF
R01159,INV,MOO
R01159,MOO,DIN
R01159,DIN,ASS
R01159,ASS,IGD
R01159,IGD,FRN
R01159,FRN,TAI
R01159,TAI,ARD
R01159,ARD,CUA
R01159,CUA,INH
R01159,INH,LRG
R01159,LRG,ROG
R01159,ROG,GOL
R01159,GOL,DNO
R01159,DNO,BRA
R01159,BRA,HMS
R01159,HMS,KIL
R01159,KIL,KBC
R01159,KBC,FRS
R01159,FRS,ABC
R01159,ABC,SCT
R01159,SCT,GGJ
R01159,GGJ,THS
R01159,THS,GGJ
R01159,GGJ,WCK
R01160,KYL,DRN
R01160,DRN,PLK
R01160,PLK,DCG
R01160,DCG,STF
R01160,STF,ATT
R01160,ATT,STC
R01160,STC,ACH
R01160,ACH,ACN
R01160,ACN,AAT
R01160,AAT,LCC
R01160,LCC,GVE
R01160,GVE,DIN
R01160,DIN,CBD
R01160,CBD,MOO
R01160,MOO,BEL
R01160,BEL,INV
R01161,MCV,SFD
R01161,SFD,SLD
R01161,SLD,SNN
R01161,SNN,WKD
R01161,WKD,ATN
R01161,ATN,HGF
R01161,HGF,DSY
R01161,DSY,HIN
R01161,HIN,WGW
R01161,WGW,PEM
R01161,PEM,ORR
R01161,ORR,UPL
R01161,UPL,RNF
R01161,RNF,HBL
R01162,HNY,SOT
R01162,SOT,WER
R01162,WER,BPL
R01162,BPL,SGQ
R01163,BAL,WSW
R01163,WSW,BAK
R01164,TWY,WGV
R01164,WGV,SHI
R01164,SHI,HOT
R01164,HOT,SHI
R01164,SHI,WGV
R01164,WGV,TWY
R01165,LDS,MLY
R01165,MLY,BTL
R01165,BTL,DEW
R01165,DEW,MIR
R01165,MIR,BGH
R01165,BGH,SOW
R01165,SOW,MYT
R01165,MYT,HBD
R01166,ARB,CAN
R01166,CAN,MON
R01166,MON,BYF
R01166,BYF,DEE
R01167,WGW,INC
R01167,INC,HIN
R01167,HIN,DSY
R01167,DSY,HGF
R01167,HGF,ATN
R01167,ATN,WKD
R01167,WKD,MSD
R01167,MSD,SNN
R01167,SNN,SLD
R01167,SLD,SFD
R01167,SFD,MCV
R01168,HGS,SLQ
R01168,SLQ,XOP
R01168,XOP,BEX
R01168,BEX,CLL
R01168,CLL,COB
R01168,COB,PEV
R01168,PEV,XIL
R01168,XIL,HMD
R01168,HMD,EBN
R01168,EBN,HMD
R01168,HMD,XIL
R01168,XIL,PLG
R01168,PLG,BRK
R01168,BRK,GLY
R01168,GLY,XRH
R01168,XRH,LWS
R01168,LWS,CBR
R01168,CBR,XKM
R01168,XKM,WVF
R01168,WVF,HHE
R01168,HHE,TBD
R01168,TBD,GTW
R01168,GTW,ELD
R01168,ELD,XJS
R01168,XJS,PUR
R01168,PUR,ECR
R01168,ECR,SRS
R01168,SRS,BAL
R01169,DON,YRK
R01169,YRK,THI
R01169,THI,NTR
R01169,NTR,DAR
R01169,DAR,DHM
R01169,DHM,NCL
R01169,NCL,MPT
R01169,MPT,ALM
R01169,ALM,BWK
R01169,BWK,RSN
R01169,RSN,DUN
R01169,DUN,DRM
R01169,DRM,PST
R01169,PST,EDB
R01170,LDS,COT
R01170,COT,MLY
R01170,MLY,BTL
R01170,BTL,DEW
R01170,DEW,MIR
R01170,MIR,BGH
R01170,BGH,HFX
R01170,HFX,LMR
R01170,LMR,BDI
R01171,HRH,LVN
R01171,LVN,IFI
R01171,IFI,CRW
R01171,CRW,TBD
R01171,TBD,GTW
R01171,GTW,HOR
R01171,HOR,SAF
R01171,SAF,ELD
R01171,ELD,RDH
R01171,RDH,MHM
R01171,MHM,CDS
R01171,CDS,XJS
R01171,XJS,PUR
R01171,PUR,SCY
R01171,SCY,ECR
R01171,ECR,SRS
R01171,SRS,SRC
R01171,SRC,STE
R01171,STE,TUH
R01171,TUH,HNH
R01171,HNH,LGJ
R01171,LGJ,EPH
R01171,EPH,BFR
R01171,BFR,ZFD
R01171,ZFD,SPL
R01171,SPL,XKB
R01171,XKB,FPK
R01171,FPK,AAP
R01171,AAP,BOP
R01171,BOP,GDH
R01171,GDH,HFN
R01171,HFN,SVG
R01171,SVG,HIT
R01171,HIT,ARL
R01171,ARL,BIW
R01171,BIW,SDY
R01171,SDY,SNO
R01171,SNO,HUN
R01171,HUN,XHO
R01171,XHO,PBO
R01172,HBD,MYT
R01172,MYT,SOW
R01172,SOW,BGH
R01172,BGH,DEW
R01172,DEW,MLY
R01172,MLY,LDS
R01173,BHC,ALX
R01173,ALX,RTN
R01173,RTN,DLR
R01173,DLR,DBC
R01173,DBC,DBE
R01173,DBE,BWG
R01173,BWG,KPT
R01173,KPT,DMR
R01173,DMR,SIN
R01173,SIN,DMY
R01173,DMY,DMC
R01173,DMC,WES
R01173,WES,ANL
R01173,ANL,HYN
R01173,HYN,PTK
R01173,PTK,CHC
R01173,CHC,GQL
R01173,GQL,HST
R01173,HST,BLG
R01173,BLG,CAY
R01173,CAY,SLS
R01173,SLS,GAR
R01173,GAR,EST
R01173,EST,BAI
R01173,BAI,CBS
R01173,CBS,COA
R01173,COA,ADR
R01174,KMK,KLM
R01174,KLM,STT
R01174,STT,DNL
R01174,DNL,BRR
R01174,BRR,NIT
R01174,NIT,PTL
R01174,PTL,KNS
R01174,KNS,PWW
R01174,PWW,CMY
R01174,CMY,GLC
R01175,AUK,KMK
R01175,KMK,KLM
R01175,KLM,STT
R01175,STT,DNL
R01175,DNL,BRR
R01175,BRR,GLC
R01176,MTH,HLY
R01176,HLY,CRF
R01176,CRF,CEA
R01176,CEA,HTW
R01176,HTW,SHS
R01176,SHS,XJB
R01176,XJB,FLD
R01176,FLD,BRC
R01176,BRC,ADW
R01176,ADW,WCL
R01176,WCL,LVG
R01176,LVG,KKN
R01176,KKN,CUH
R01176,CUH,WTA
R01176,WTA,KGE
R01176,KGE,SLA
R01176,SLA,HYM
R01176,HYM,EDB
R01177,GLC,CMY
R01177,CMY,PWW
R01177,PWW,KNS
R01177,KNS,PTL
R01177,PTL,NIT
R01177,NIT,BRR
R01177,BRR,DNL
R01177,DNL,STT
R01177,STT,KLM
R01177,KLM,KMK
R01178,WGN,INC
R01178,INC,HIN
R01178,HIN,DSY
R01178,DSY,HGF
R01178,HGF,ATN
R01178,ATN,WKD
R01178,WKD,MSD
R01178,MSD,SNN
R01178,SNN,SLD
R01178,SLD,SFD
R01178,SFD,MCV
R01179,EDA,HYM
R01180,TBD,GTW
R01180,GTW,HOR
R01180,HOR,SAF
R01180,SAF,ELD
R01180,ELD,RDH
R01180,RDH,XJS
R01180,XJS,PUR
R01180,PUR,PUO
R01180,PUO,SCY
R01180,SCY,ECR
R01180,ECR,NWD
R01180,NWD,ANZ
R01180,ANZ,PNW
R01180,PNW,SYD
R01180,SYD,FOH
R01180,FOH,HPA
R01180,HPA,BCY
R01180,BCY,NXG
R01180,NXG,XLJ
R01180,XLJ,XMK
R01180,XMK,BFR
R01180,BFR,CTK
R01180,CTK,ZFD
R01180,ZFD,SPL
R01180,SPL,KTN
R01180,KTN,WHP
R01180,WHP,CRI
R01180,CRI,BCZ
R01180,BCZ,HEN
R01180,HEN,MIL
R01180,MIL,ELS
R01180,ELS,RDT
R01180,RDT,SAC
R01180,SAC,HPD
R01180,HPD,LTN
R01180,LTN,LUT
R01180,LUT,LEA
R01180,LEA,HLN
R01180,HLN,FLT
R01180,FLT,WIX
R01180,WIX,BDM
R01181,RUG,LBK
R01181,LBK,NMP
R01182,SCN,BPL
R01182,BPL,WER
R01182,WER,SOT
R01182,SOT,HNY
R01183,RCD,CAS
R01183,CAS,MIH
R01183,MIH,MSO
R01183,MSO,MCV
R01184,HWV,HXX
R01184,HXX,HAY
R01184,HAY,STL
R01184,STL,HAN
R01184,HAN,WEA
R01184,WEA,EAL
R01184,EAL,AML
R01184,AML,PDX
R01184,PDX,BDS
R01184,BDS,TCR
R01184,TCR,FDX
R01184,FDX,LSX
R01184,LSX,WHX
R01184,WHX,SRA
R01184,SRA,MYL
R01184,MYL,FOG
R01184,FOG,MNP
R01184,MNP,IFD
R01184,IFD,SVK
R01184,SVK,GMY
R01184,GMY,CTH
R01184,CTH,RMF
R01184,RMF,GDP
R01184,GDP,HRO
R01184,HRO,BRE
R01184,BRE,SNF
R01185,PTH,DEE
R01185,DEE,BYF
R01185,BYF,CAN
R01185,CAN,ARB
R01185,ARB,MTS
R01185,MTS,LAU
R01185,LAU,STN
R01185,STN,PLN
R01185,PLN,ABD
R01185,ABD,DYC
R01185,DYC,KTR
R01185,KTR,INR
R01186,GIR,MAY
R01186,MAY,AYR
R01186,AYR,NOA
R01186,NOA,PTW
R01186,PTW,TRN
R01186,TRN,KMK
R01187,GTW,HOR
R01187,HOR,SAF
R01187,SAF,ELD
R01187,ELD,RDH
R01187,RDH,XJS
R01187,XJS,PUR
R01187,PUR,SCY
R01187,SCY,ECR
R01187,ECR,NWD
R01187,NWD,SYD
R01187,SYD,NXG
R01187,NXG,XLJ
R01187,XLJ,XMK
R01187,XMK,BFR
R01187,BFR,CTK
R01187,CTK,ZFD
R01187,ZFD,SPL
R01187,SPL,KTN
R01187,KTN,WHP
R01187,WHP,CRI
R01187,CRI,HEN
R01187,HEN,SAC
R01187,SAC,HPD
R01187,HPD,LTN
R01187,LTN,LUT
R01187,LUT,LEA
R01187,LEA,HLN
R01187,HLN,FLT
R01187,FLT,WIX
R01187,WIX,BDM
R01188,SAV,STY
R01188,STY,WMC
R01188,WMC,LPW
R01188,LPW,DDG
R01188,DDG,WMR
R01188,WMR,SOL
R01188,SOL,OLT
R01188,OLT,ACG
R01188,ACG,TYS
R01188,TYS,XOH
R01188,XOH,SMA
R01188,SMA,BMO
R01188,BMO,BSW
R01188,BSW,JEQ
R01188,JEQ,THW
R01188,THW,SGB
R01188,SGB,SMW
R01188,SMW,ROW
R01188,ROW,CRA
R01188,CRA,SBJ
R01188,SBJ,HAG
R01188,HAG,BKD
R01188,BKD,KID
R01188,KID,HBY
R01188,HBY,DTW
R01188,DTW,WOF
R01190,FTW,BNV
R01190,BNV,GLF
R01190,GLF,MLG
R01191,MLG,BNV
R01191,BNV,FTW
R01192,AYR,NOA
R01192,NOA,PTW
R01192,PTW,TRN
R01192,TRN,KMK
R01193,MLG,MLG
R01194,CRS,CLU
R01194,CLU,WSH
R01194,WSH,SDM
R01194,SDM,MTH
R01194,MTH,BLH
R01194,BLH,UDD
R01194,UDD,CBL
R01194,CBL,GLC
R01195,SBY,SOM
R01195,SOM,MIK
R01195,MIK,EGF
R01195,EGF,CRG
R01195,CRG,LDS
R01196,MCV,MSO
R01196,MSO,MIH
R01196,MIH,CAS
R01196,CAS,RCD
R01197,DBY,SPO
R01197,SPO,XTR
R01197,XTR,BEE
R01197,BEE,NOT
R01198,LIV,EDG
R01198,EDG,MSH
R01198,MSH,ALE
R01198,ALE,RUN
R01198,RUN,XYJ
R01198,XYJ,ACB
R01198,ACB,HTF
R01198,HTF,WSF
R01198,WSF,CRE
R01198,CRE,STA
R01198,STA,PKG
R01198,PKG,XBJ
R01198,XBJ,WVH
R01198,WVH,CSY
R01198,CSY,DDP
R01198,DDP,XGJ
R01198,XGJ,XOS
R01198,XOS,BHM
R01199,AND,GCL
R01199,GCL,AGS
R01199,AGS,RUT
R01199,RUT,UDD
R01199,UDD,BLH
R01199,BLH,WSH
R01199,WSH,CLU
R01199,CLU,CRS
R01200,CDB,CDQ
R01201,GLC,MTH
R01201,MTH,SDM
R01201,SDM,WSH
R01201,WSH,CLU
R01201,CLU,CRS
R01201,CRS,KKN
R01201,KKN,CUH
R01201,CUH,WTA
R01201,WTA,KGE
R01201,KGE,SLA
R01201,SLA,HYM
R01201,HYM,EDB
R01202,DUN,ELT
R01202,ELT,DRM
R01202,DRM,PST
R01202,PST,WAF
R01202,WAF,MUB
R01202,MUB,EDB
R01203,LST,BET
R01203,BET,HAC
R01203,HAC,XMI
R01203,XMI,TOM
R01203,TOM,PON
R01203,PON,BMD
R01203,BMD,ENL
R01203,ENL,WLC
R01203,WLC,CHN
R01203,CHN,BXB
R01203,BXB,RYN
R01203,RYN,HWN
R01203,HWN,HWM
R01203,HWM,SAW
R01203,SAW,BIS
R01203,BIS,SST
R01203,SST,ESM
R01203,ESM,NWE
R01203,NWE,AUD
R01203,AUD,GRC
R01203,GRC,WLF
R01203,WLF,SED
R01203,SED,XSP
R01203,XSP,CMS
R01203,CMS,CBG
R01203,CBG,CMB
R01203,CMB,WBC
R01203,WBC,ELY
R01204,GLC,PYG
R01204,PYG,JHN
R01204,JHN,LHW
R01204,LHW,GLG
R01204,GLG,DLY
R01204,DLY,KWN
R01204,KWN,IRV
R01204,IRV,BSS
R01204,BSS,TRN
R01204,TRN,PRA
R01204,PRA,PTW
R01204,PTW,NOA
R01204,NOA,AYR
R01205,ADS,ADN
R01205,ADN,ASB
R01205,ASB,SLT
R01205,SLT,STV
R01205,STV,KWN
R01205,KWN,DLY
R01205,DLY,GLG
R01205,GLG,LHW
R01205,LHW,HOZ
R01205,HOZ,MIN
R01205,MIN,JHN
R01205,JHN,PYG
R01205,PYG,GLC
R01206,TRB,YNW
R01206,YNW,TRY
R01206,TRY,TPN
R01206,TPN,YSR
R01206,YSR,LLY
R01206,LLY,TNP
R01206,TNP,DMG
R01206,DMG,POR
R01206,POR,TRH
R01206,TRH,PPD
R01206,PPD,TRF
R01206,TRF,TRE
R01206,TRE,TAF
R01206,TAF,RDR
R01206,RDR,LLN
R01206,LLN,CYS
R01206,CYS,CDQ
R01206,CDQ,CDF
R01207,CRE,ASG
R01207,ASG,KDG
R01207,KDG,SOT
R01207,SOT,LGN
R01207,LGN,BYB
R01207,BYB,UTT
R01207,UTT,TUT
R01207,TUT,PEA
R01207,PEA,DBY
R01207,DBY,SPO
R01207,SPO,LGE
R01207,LGE,XTR
R01207,XTR,ATB
R01207,ATB,BEE
R01207,BEE,NOT
R01207,NOT,CTO
R01207,CTO,BUJ
R01207,BUJ,LOW
R01207,LOW,THU
R01207,THU,BSB
R01207,BSB,FSK
R01207,FSK,NCT
R01207,NCT,XNK
R01207,XNK,CLM
R01207,CLM,SWD
R01207,SWD,HKM
R01207,HKM,LCN
R01208,GLC,PYG
R01208,PYG,JHN
R01208,JHN,MIN
R01208,MIN,LHW
R01208,LHW,GLG
R01208,GLG,DLY
R01208,DLY,KWN
R01208,KWN,STV
R01208,STV,SLT
R01208,SLT,ASB
R01208,ASB,ADN
R01208,ADN,ADS
R01209,ADS,ADN
R01209,ADN,ASB
R01209,ASB,SLT
R01209,SLT,KWN
R01209,KWN,DLY
R01209,DLY,LHW
R01209,LHW,JHN
R01209,JHN,PYG
R01209,PYG,GLC
R01210,CMB,CBG
R01210,CBG,CMS
R01210,CMS,XSP
R01210,XSP,SED
R01210,SED,WLF
R01210,WLF,GRC
R01210,GRC,AUD
R01210,AUD,NWE
R01210,NWE,ESM
R01210,ESM,SST
R01210,SST,BIS
R01210,BIS,SAW
R01210,SAW,HWM
R01210,HWM,HWN
R01210,HWN,RYN
R01210,RYN,BXB
R01210,BXB,CHN
R01210,CHN,BMD
R01210,BMD,TOM
R01210,TOM,XMI
R01210,XMI,HAC
R01210,HAC,BET
R01210,BET,LST
R01211,GRK,FTM
R01211,FTM,GKW
R01211,GKW,GKC
R01211,GKC,PTG
R01211,PTG,BPT
R01211,BPT,PYG
R01211,PYG,GLC
R01212,GLC,PYG
R01212,PYG,JHN
R01212,JHN,LHW
R01212,LHW,DLY
R01212,DLY,KWN
R01212,KWN,IRV
R01212,IRV,BSS
R01212,BSS,TRN
R01212,TRN,PRA
R01212,PRA,PTW
R01212,PTW,NOA
R01212,NOA,AYR
R01213,AYR,NOA
R01213,NOA,PTW
R01213,PTW,PRA
R01213,PRA,TRN
R01213,TRN,BSS
R01213,BSS,IRV
R01213,IRV,KWN
R01213,KWN,DLY
R01213,DLY,GLG
R01213,GLG,LHW
R01213,LHW,HOZ
R01213,HOZ,MIN
R01213,MIN,JHN
R01213,JHN,PYG
R01213,PYG,HLW
R01213,HLW,HLE
R01213,HLE,CDO
R01213,CDO,GLC
R01214,AVN,SAR
R01214,SAR,SVB
R01215,CAR,XGS
R01215,XGS,GEA
R01215,GEA,ANN
R01215,ANN,DMF
R01215,DMF,SQH
R01215,SQH,KRK
