pattern_a,pattern_b,shared_prefix,origin,destination_a,destination_b
SP003774,SP003892,14,ADR,HLC,MLN
SP003776,SP003779,6,EDB,HLC,HLC
SP003776,SP003792,6,EDB,HLC,HLC
SP003776,SP003796,6,EDB,HLC,GRS
SP003776,SP003893,6,EDB,HLC,MLN
SP003776,SP003897,6,EDB,HLC,GRS
SP003776,SP003902,6,EDB,HLC,MLN
SP003776,SP004316,6,EDB,HLC,ADR
SP003776,SP004504,3,EDB,HLC,ABD
SP003776,SP004507,4,EDB,HLC,FTW
SP003777,SP003778,8,SRA,BIS,BIS
SP003777,SP003785,5,SRA,BIS,BIS
SP003777,SP003787,8,SRA,BIS,BIS
SP003777,SP003791,5,SRA,BIS,BIS
SP003777,SP004095,5,SRA,BIS,HFE
SP003777,SP004425,5,SRA,BIS,HFE
SP003777,SP004428,5,SRA,BIS,HFE
SP003777,SP004439,5,SRA,BIS,BIS
SP003777,SP004442,5,SRA,BIS,BIS
SP003778,SP003785,5,SRA,BIS,BIS
SP003778,SP003787,11,SRA,BIS,BIS
SP003778,SP003791,5,SRA,BIS,BIS
SP003778,SP004095,5,SRA,BIS,HFE
SP003778,SP004425,5,SRA,BIS,HFE
SP003778,SP004428,5,SRA,BIS,HFE
SP003778,SP004439,5,SRA,BIS,BIS
SP003778,SP004442,5,SRA,BIS,BIS
SP003779,SP003792,17,EDB,HLC,HLC
SP003779,SP003796,24,EDB,HLC,GRS
SP003779,SP003893,11,EDB,HLC,MLN
SP003779,SP003897,11,EDB,HLC,GRS
SP003779,SP003902,24,EDB,HLC,MLN
SP003779,SP004316,11,EDB,HLC,ADR
SP003779,SP004504,3,EDB,HLC,ABD
SP003779,SP004507,4,EDB,HLC,FTW
SP003780,SP003784,8,SWA,CMN,FGH
SP003780,SP003828,3,SWA,CMN,SHR
SP003781,SP004097,4,BPN,LDS,MAN
SP003781,SP004106,11,BPN,LDS,YRK
SP003781,SP004205,3,BPN,LDS,CRE
SP003781,SP004229,4,BPN,LDS,LIV
SP003781,SP004295,4,BPN,LDS,YRK
SP003781,SP004426,4,BPN,LDS,LIV
SP003781,SP004526,4,BPN,LDS,MAN
SP003781,SP004578,4,BPN,LDS,CRE
SP003784,SP003828,3,SWA,FGH,SHR
SP003785,SP003787,5,SRA,BIS,BIS
SP003785,SP003791,7,SRA,BIS,BIS
SP003785,SP004095,11,SRA,BIS,HFE
SP003785,SP004425,8,SRA,BIS,HFE
SP003785,SP004428,7,SRA,BIS,HFE
SP003785,SP004439,7,SRA,BIS,BIS
SP003785,SP004442,7,SRA,BIS,BIS
SP003786,SP003972,3,BHM,HHD,SHR
SP003786,SP004019,3,BHM,HHD,GLC
SP003787,SP003791,5,SRA,BIS,BIS
SP003787,SP004095,5,SRA,BIS,HFE
SP003787,SP004425,5,SRA,BIS,HFE
SP003787,SP004428,5,SRA,BIS,HFE
SP003787,SP004439,5,SRA,BIS,BIS
SP003787,SP004442,5,SRA,BIS,BIS
SP003788,SP004186,6,PAD,SWA,FRO
SP003788,SP004248,7,PAD,SWA,WPH
SP003788,SP004338,9,PAD,SWA,BPW
SP003788,SP004416,6,PAD,SWA,BDW
SP003788,SP004476,7,PAD,SWA,BAN
SP003788,SP004599,9,PAD,SWA,WOS
SP003791,SP004095,7,SRA,BIS,HFE
SP003791,SP004425,7,SRA,BIS,HFE
SP003791,SP004428,7,SRA,BIS,HFE
SP003791,SP004439,7,SRA,BIS,BIS
SP003791,SP004442,7,SRA,BIS,BIS
SP003792,SP003796,17,EDB,HLC,GRS
SP003792,SP003893,11,EDB,HLC,MLN
SP003792,SP003897,11,EDB,HLC,GRS
SP003792,SP003902,17,EDB,HLC,MLN
SP003792,SP004316,11,EDB,HLC,ADR
SP003792,SP004504,3,EDB,HLC,ABD
SP003792,SP004507,4,EDB,HLC,FTW
SP003795,SP003927,6,LST,BIS,ELY
SP003795,SP003930,6,LST,BIS,CMB
SP003795,SP003937,8,LST,BIS,CBG
SP003795,SP004065,10,LST,BIS,ELY
SP003795,SP004066,8,LST,BIS,CMB
SP003795,SP004073,13,LST,BIS,CMB
SP003795,SP004074,8,LST,BIS,CMB
SP003795,SP004076,8,LST,BIS,CBG
SP003795,SP004082,5,LST,BIS,HFE
SP003795,SP004087,5,LST,BIS,HFE
SP003795,SP004091,5,LST,BIS,HFE
SP003795,SP004170,10,LST,BIS,CMB
SP003795,SP004173,8,LST,BIS,CMB
SP003795,SP004193,8,LST,BIS,CBG
SP003795,SP004567,5,LST,BIS,ELY
SP003795,SP004569,13,LST,BIS,ELY
SP003795,SP004627,8,LST,BIS,SSD
SP003796,SP003893,11,EDB,GRS,MLN
SP003796,SP003897,11,EDB,GRS,GRS
SP003796,SP003902,24,EDB,GRS,MLN
SP003796,SP004316,11,EDB,GRS,ADR
SP003796,SP004504,3,EDB,GRS,ABD
SP003796,SP004507,4,EDB,GRS,FTW
SP003799,SP003801,5,INV,DIN,IGD
SP003799,SP003802,5,INV,DIN,ARD
SP003799,SP003804,5,INV,DIN,TAI
SP003799,SP003805,5,INV,DIN,KYL
SP003801,SP003802,7,INV,IGD,ARD
SP003801,SP003804,7,INV,IGD,TAI
SP003801,SP003805,5,INV,IGD,KYL
SP003802,SP003804,9,INV,ARD,TAI
SP003802,SP003805,5,INV,ARD,KYL
SP003804,SP003805,5,INV,TAI,KYL
SP003807,SP004116,9,GRS,EDB,EDB
SP003807,SP004287,9,GRS,EDB,SPR
SP003808,SP003970,3,EDB,GLC,EUS
SP003808,SP004263,3,EDB,GLC,MIA
SP003808,SP004448,3,EDB,GLC,GLC
SP003808,SP004456,3,EDB,GLC,GLC
SP003809,SP003989,5,BTN,WSW,BAK
SP003809,SP004194,10,BTN,WSW,BDM
SP003809,SP004487,10,BTN,WSW,BDM
SP003809,SP004582,12,BTN,WSW,BDM
SP003810,SP004310,7,ABD,DEE,GLQ
SP003810,SP004615,7,ABD,DEE,GLQ
SP003812,SP004147,8,EBN,HHE,HHE
SP003812,SP004505,4,EBN,HHE,BAK
SP003812,SP004595,13,EBN,HHE,WSW
SP003820,SP003829,8,TPB,FST,FST
SP003820,SP003852,8,TPB,FST,FST
SP003820,SP003997,8,TPB,FST,FST
SP003820,SP004132,9,TPB,FST,FST
SP003821,SP003823,4,SRY,FST,FST
SP003821,SP003825,4,SRY,FST,FST
SP003821,SP003827,4,SRY,FST,FST
SP003821,SP003830,4,SRY,FST,FST
SP003821,SP003835,4,SRY,FST,FST
SP003821,SP003848,4,SRY,FST,FST
SP003821,SP003850,4,SRY,FST,FST
SP003823,SP003825,7,SRY,FST,FST
SP003823,SP003827,7,SRY,FST,FST
SP003823,SP003830,9,SRY,FST,FST
SP003823,SP003835,7,SRY,FST,FST
SP003823,SP003848,9,SRY,FST,FST
SP003823,SP003850,9,SRY,FST,FST
SP003825,SP003827,8,SRY,FST,FST
SP003825,SP003830,7,SRY,FST,FST
SP003825,SP003835,8,SRY,FST,FST
SP003825,SP003848,7,SRY,FST,FST
SP003825,SP003850,7,SRY,FST,FST
SP003827,SP003830,7,SRY,FST,FST
SP003827,SP003835,10,SRY,FST,FST
SP003827,SP003848,7,SRY,FST,FST
SP003827,SP003850,7,SRY,FST,FST
SP003829,SP003852,10,TPB,FST,FST
SP003829,SP003997,8,TPB,FST,FST
SP003829,SP004132,8,TPB,FST,FST
SP003830,SP003835,7,SRY,FST,FST
SP003830,SP003848,11,SRY,FST,FST
SP003830,SP003850,14,SRY,FST,FST
SP003833,SP003878,7,EDB,GLT,PTH
SP003835,SP003848,7,SRY,FST,FST
SP003835,SP003850,7,SRY,FST,FST
SP003839,SP003966,6,SHF,PNS,WKK
SP003839,SP004470,6,SHF,PNS,LDS
SP003842,SP003854,4,POO,NEM,NEM
SP003843,SP003969,3,BAK,HRH,BTN
SP003843,SP004013,4,BAK,HRH,HRH
SP003843,SP004142,4,BAK,HRH,OXT
SP003843,SP004307,4,BAK,HRH,BTN
SP003844,SP003846,14,NEM,BMH,BMH
SP003844,SP003849,15,NEM,BMH,BMH
SP003844,SP003851,7,NEM,BMH,SOU
SP003844,SP003871,4,NEM,BMH,SAL
SP003844,SP003917,4,NEM,BMH,BMH
SP003844,SP003939,3,NEM,BMH,PTR
SP003844,SP004198,15,NEM,BMH,POO
SP003846,SP003849,14,NEM,BMH,BMH
SP003846,SP003851,7,NEM,BMH,SOU
SP003846,SP003871,4,NEM,BMH,SAL
SP003846,SP003917,4,NEM,BMH,BMH
SP003846,SP003939,3,NEM,BMH,PTR
SP003846,SP004198,14,NEM,BMH,POO
SP003848,SP003850,11,SRY,FST,FST
SP003849,SP003851,7,NEM,BMH,SOU
SP003849,SP003871,4,NEM,BMH,SAL
SP003849,SP003917,4,NEM,BMH,BMH
SP003849,SP003939,3,NEM,BMH,PTR
SP003849,SP004198,16,NEM,BMH,POO
SP003851,SP003871,4,NEM,SOU,SAL
SP003851,SP003917,4,NEM,SOU,BMH
SP003851,SP003939,3,NEM,SOU,PTR
SP003851,SP004198,7,NEM,SOU,POO
SP003852,SP003997,8,TPB,FST,FST
SP003852,SP004132,8,TPB,FST,FST
SP003855,SP003859,28,KGX,ABD,LDS
SP003855,SP004237,3,KGX,ABD,PBO
SP003859,SP004237,3,KGX,LDS,PBO
SP003861,SP003865,17,BDM,BTN,BTN
SP003861,SP004203,23,BDM,BTN,BTN
SP003861,SP004204,8,BDM,BTN,BTN
SP003861,SP004596,17,BDM,BTN,TBD
SP003861,SP004598,8,BDM,BTN,BTN
SP003862,SP003985,3,SHF,CLE,LDS
SP003865,SP004203,17,BDM,BTN,BTN
SP003865,SP004204,8,BDM,BTN,BTN
SP003865,SP004596,20,BDM,BTN,TBD
SP003865,SP004598,8,BDM,BTN,BTN
SP003866,SP004220,24,FTW,EDB,EDB
SP003867,SP004114,5,MYB,OXF,BCS
SP003867,SP004157,11,MYB,OXF,BMO
SP003867,SP004159,3,MYB,OXF,AYS
SP003867,SP004182,3,MYB,OXF,AYS
SP003867,SP004185,5,MYB,OXF,BAN
SP003867,SP004191,11,MYB,OXF,SBJ
SP003867,SP004233,3,MYB,OXF,WRU
SP003867,SP004257,6,MYB,OXF,BMO
SP003867,SP004445,6,MYB,OXF,BAN
SP003867,SP004479,9,MYB,OXF,PRR
SP003867,SP004563,3,MYB,OXF,OXF
SP003867,SP004608,3,MYB,OXF,WCX
SP003867,SP004609,3,MYB,OXF,GER
SP003867,SP004626,5,MYB,OXF,OXF
SP003867,SP004635,3,MYB,OXF,BMO
SP003867,SP004637,3,MYB,OXF,AYS
SP003867,SP004639,5,MYB,OXF,BAN
SP003867,SP004641,6,MYB,OXF,BSW
SP003869,SP003951,3,HUL,MAN,YRK
SP003869,SP003980,5,HUL,MAN,HFX
SP003869,SP004117,5,HUL,MAN,LDS
SP003869,SP004465,5,HUL,MAN,HFX
SP003870,SP003876,4,SVG,AAP,WGC
SP003871,SP003917,5,NEM,SAL,BMH
SP003871,SP003939,3,NEM,SAL,PTR
SP003871,SP004198,4,NEM,SAL,POO
SP003872,SP004266,13,EXD,SAL,SAL
SP003873,SP004221,3,YRK,SHF,BPN
SP003874,SP003940,5,PSE,FST,FST
SP003880,SP003888,8,BTR,LST,LST
SP003880,SP004156,5,BTR,LST,SNF
SP003881,SP003975,6,SOC,FST,FST
SP003882,SP003967,12,BHM,MKC,NMP
SP003882,SP004063,15,BHM,MKC,EUS
SP003883,SP003963,14,MFH,CDF,CDF
SP003885,SP003919,3,WTM,LST,LST
SP003888,SP004156,5,BTR,LST,SNF
SP003893,SP003897,13,EDB,MLN,GRS
SP003893,SP003902,11,EDB,MLN,MLN
SP003893,SP004316,11,EDB,MLN,ADR
SP003893,SP004504,3,EDB,MLN,ABD
SP003893,SP004507,4,EDB,MLN,FTW
SP003894,SP004289,6,HYN,EDB,SPR
SP003896,SP003898,3,BHG,MLN,MLN
SP003897,SP003902,11,EDB,GRS,MLN
SP003897,SP004316,11,EDB,GRS,ADR
SP003897,SP004504,3,EDB,GRS,ABD
SP003897,SP004507,4,EDB,GRS,FTW
SP003901,SP003907,13,MLN,ADR,EDB
SP003901,SP003909,13,MLN,ADR,EDB
SP003901,SP003912,15,MLN,ADR,BHG
SP003901,SP004222,7,MLN,ADR,MTH
SP003901,SP004290,11,MLN,ADR,SPR
SP003902,SP004316,11,EDB,MLN,ADR
SP003902,SP004504,3,EDB,MLN,ABD
SP003902,SP004507,4,EDB,MLN,FTW
SP003903,SP004466,6,WEY,NEM,NEM
SP003905,SP003908,11,LST,WTM,WTM
SP003905,SP003910,8,LST,WTM,BTR
SP003905,SP003922,8,LST,WTM,COL
SP003905,SP003923,11,LST,WTM,COL
SP003905,SP003926,13,LST,WTM,COL
SP003905,SP003947,8,LST,WTM,SMN
SP003905,SP003948,5,LST,WTM,SOV
SP003905,SP003999,8,LST,WTM,CLT
SP003905,SP004024,8,LST,WTM,CLT
SP003905,SP004028,8,LST,WTM,CLT
SP003905,SP004029,8,LST,WTM,CLT
SP003905,SP004039,11,LST,WTM,CLT
SP003905,SP004049,13,LST,WTM,IPS
SP003905,SP004050,8,LST,WTM,IPS
SP003905,SP004053,8,LST,WTM,IPS
SP003905,SP004153,6,LST,WTM,WTM
SP003905,SP004622,4,LST,WTM,SOV
SP003907,SP003909,17,MLN,EDB,EDB
SP003907,SP003912,13,MLN,EDB,BHG
SP003907,SP004222,7,MLN,EDB,MTH
SP003907,SP004290,11,MLN,EDB,SPR
SP003908,SP003910,8,LST,WTM,BTR
SP003908,SP003922,8,LST,WTM,COL
SP003908,SP003923,12,LST,WTM,COL
SP003908,SP003926,11,LST,WTM,COL
SP003908,SP003947,8,LST,WTM,SMN
SP003908,SP003948,5,LST,WTM,SOV
SP003908,SP003999,8,LST,WTM,CLT
SP003908,SP004024,8,LST,WTM,CLT
SP003908,SP004028,8,LST,WTM,CLT
SP003908,SP004029,8,LST,WTM,CLT
SP003908,SP004039,12,LST,WTM,CLT
SP003908,SP004049,11,LST,WTM,IPS
SP003908,SP004050,8,LST,WTM,IPS
SP003908,SP004053,8,LST,WTM,IPS
SP003908,SP004153,6,LST,WTM,WTM
SP003908,SP004622,4,LST,WTM,SOV
SP003909,SP003912,13,MLN,EDB,BHG
SP003909,SP004222,7,MLN,EDB,MTH
SP003909,SP004290,11,MLN,EDB,SPR
SP003910,SP003922,12,LST,BTR,COL
SP003910,SP003923,8,LST,BTR,COL
SP003910,SP003926,8,LST,BTR,COL
SP003910,SP003947,8,LST,BTR,SMN
SP003910,SP003948,5,LST,BTR,SOV
SP003910,SP003999,12,LST,BTR,CLT
SP003910,SP004024,10,LST,BTR,CLT
SP003910,SP004028,10,LST,BTR,CLT
SP003910,SP004029,12,LST,BTR,CLT
SP003910,SP004039,8,LST,BTR,CLT
SP003910,SP004049,8,LST,BTR,IPS
SP003910,SP004050,10,LST,BTR,IPS
SP003910,SP004053,10,LST,BTR,IPS
SP003910,SP004153,6,LST,BTR,WTM
SP003910,SP004622,4,LST,BTR,SOV
SP003912,SP004222,7,MLN,BHG,MTH
SP003912,SP004290,11,MLN,BHG,SPR
SP003915,SP004591,8,WHP,RAI,RAI
SP003916,SP004206,14,DMR,EDB,EDB
SP003916,SP004235,8,DMR,EDB,CRS
SP003917,SP003939,3,NEM,BMH,PTR
SP003917,SP004198,4,NEM,BMH,POO
SP003922,SP003923,8,LST,COL,COL
SP003922,SP003926,8,LST,COL,COL
SP003922,SP003947,8,LST,COL,SMN
SP003922,SP003948,5,LST,COL,SOV
SP003922,SP003999,15,LST,COL,CLT
SP003922,SP004024,10,LST,COL,CLT
SP003922,SP004028,10,LST,COL,CLT
SP003922,SP004029,12,LST,COL,CLT
SP003922,SP004039,8,LST,COL,CLT
SP003922,SP004049,8,LST,COL,IPS
SP003922,SP004050,10,LST,COL,IPS
SP003922,SP004053,10,LST,COL,IPS
SP003922,SP004153,6,LST,COL,WTM
SP003922,SP004622,4,LST,COL,SOV
SP003923,SP003926,11,LST,COL,COL
SP003923,SP003947,8,LST,COL,SMN
SP003923,SP003948,5,LST,COL,SOV
SP003923,SP003999,8,LST,COL,CLT
SP003923,SP004024,8,LST,COL,CLT
SP003923,SP004028,8,LST,COL,CLT
SP003923,SP004029,8,LST,COL,CLT
SP003923,SP004039,12,LST,COL,CLT
SP003923,SP004049,11,LST,COL,IPS
SP003923,SP004050,8,LST,COL,IPS
SP003923,SP004053,8,LST,COL,IPS
SP003923,SP004153,6,LST,COL,WTM
SP003923,SP004622,4,LST,COL,SOV
SP003926,SP003947,8,LST,COL,SMN
SP003926,SP003948,5,LST,COL,SOV
SP003926,SP003999,8,LST,COL,CLT
SP003926,SP004024,8,LST,COL,CLT
SP003926,SP004028,8,LST,COL,CLT
SP003926,SP004029,8,LST,COL,CLT
SP003926,SP004039,11,LST,COL,CLT
SP003926,SP004049,16,LST,COL,IPS
SP003926,SP004050,8,LST,COL,IPS
SP003926,SP004053,8,LST,COL,IPS
SP003926,SP004153,6,LST,COL,WTM
SP003926,SP004622,4,LST,COL,SOV
SP003927,SP003930,19,LST,ELY,CMB
SP003927,SP003937,6,LST,ELY,CBG
SP003927,SP004065,6,LST,ELY,ELY
SP003927,SP004066,6,LST,ELY,CMB
SP003927,SP004073,6,LST,ELY,CMB
SP003927,SP004074,6,LST,ELY,CMB
SP003927,SP004076,6,LST,ELY,CBG
SP003927,SP004082,5,LST,ELY,HFE
SP003927,SP004087,5,LST,ELY,HFE
SP003927,SP004091,5,LST,ELY,HFE
SP003927,SP004170,6,LST,ELY,CMB
SP003927,SP004173,6,LST,ELY,CMB
SP003927,SP004193,6,LST,ELY,CBG
SP003927,SP004567,5,LST,ELY,ELY
SP003927,SP004569,6,LST,ELY,ELY
SP003927,SP004627,6,LST,ELY,SSD
SP003929,SP003935,11,ELY,LST,LST
SP003929,SP004171,6,ELY,LST,LST
SP003929,SP004176,6,ELY,LST,LST
SP003929,SP004210,6,ELY,LST,LST
SP003929,SP004278,18,ELY,LST,LST
SP003930,SP003937,6,LST,CMB,CBG
SP003930,SP004065,6,LST,CMB,ELY
SP003930,SP004066,6,LST,CMB,CMB
SP003930,SP004073,6,LST,CMB,CMB
SP003930,SP004074,6,LST,CMB,CMB
SP003930,SP004076,6,LST,CMB,CBG
SP003930,SP004082,5,LST,CMB,HFE
SP003930,SP004087,5,LST,CMB,HFE
SP003930,SP004091,5,LST,CMB,HFE
SP003930,SP004170,6,LST,CMB,CMB
SP003930,SP004173,6,LST,CMB,CMB
SP003930,SP004193,6,LST,CMB,CBG
SP003930,SP004567,5,LST,CMB,ELY
SP003930,SP004569,6,LST,CMB,ELY
SP003930,SP004627,6,LST,CMB,SSD
SP003931,SP003936,5,CBG,LST,LST
SP003931,SP003938,3,CBG,LST,LST
SP003931,SP004008,3,CBG,LST,KGX
SP003931,SP004071,3,CBG,LST,LST
SP003931,SP004164,7,CBG,LST,LST
SP003931,SP004166,3,CBG,LST,LST
SP003931,SP004168,3,CBG,LST,LST
SP003931,SP004225,7,CBG,LST,SRA
SP003931,SP004481,3,CBG,LST,BTN
SP003931,SP004568,7,CBG,LST,LST
SP003931,SP004632,3,CBG,LST,BIS
SP003932,SP003934,22,LIF,LOB,BMV
SP003933,SP004016,9,BHM,BMV,RDC
SP003933,SP004090,4,BHM,BMV,WOF
SP003935,SP004171,6,ELY,LST,LST
SP003935,SP004176,6,ELY,LST,LST
SP003935,SP004210,6,ELY,LST,LST
SP003935,SP004278,11,ELY,LST,LST
SP003936,SP003938,3,CBG,LST,LST
SP003936,SP004008,3,CBG,LST,KGX
SP003936,SP004071,3,CBG,LST,LST
SP003936,SP004164,5,CBG,LST,LST
SP003936,SP004166,3,CBG,LST,LST
SP003936,SP004168,3,CBG,LST,LST
SP003936,SP004225,5,CBG,LST,SRA
SP003936,SP004481,3,CBG,LST,BTN
SP003936,SP004568,5,CBG,LST,LST
SP003936,SP004632,3,CBG,LST,BIS
SP003937,SP004065,8,LST,CBG,ELY
SP003937,SP004066,13,LST,CBG,CMB
SP003937,SP004073,8,LST,CBG,CMB
SP003937,SP004074,9,LST,CBG,CMB
SP003937,SP004076,9,LST,CBG,CBG
SP003937,SP004082,5,LST,CBG,HFE
SP003937,SP004087,5,LST,CBG,HFE
SP003937,SP004091,5,LST,CBG,HFE
SP003937,SP004170,8,LST,CBG,CMB
SP003937,SP004173,9,LST,CBG,CMB
SP003937,SP004193,13,LST,CBG,CBG
SP003937,SP004567,5,LST,CBG,ELY
SP003937,SP004569,8,LST,CBG,ELY
SP003937,SP004627,9,LST,CBG,SSD
SP003938,SP004008,3,CBG,LST,KGX
SP003938,SP004071,11,CBG,LST,LST
SP003938,SP004164,3,CBG,LST,LST
SP003938,SP004166,11,CBG,LST,LST
SP003938,SP004168,11,CBG,LST,LST
SP003938,SP004225,3,CBG,LST,SRA
SP003938,SP004481,3,CBG,LST,BTN
SP003938,SP004568,3,CBG,LST,LST
SP003938,SP004632,11,CBG,LST,BIS
SP003939,SP004198,3,NEM,PTR,POO
SP003943,SP004130,5,LDS,HUD,DEW
SP003945,SP003946,7,SMN,LST,LST
SP003945,SP004231,7,SMN,LST,WIC
SP003945,SP004385,10,SMN,LST,LST
SP003946,SP004231,7,SMN,LST,WIC
SP003946,SP004385,7,SMN,LST,LST
SP003947,SP003948,5,LST,SMN,SOV
SP003947,SP003999,8,LST,SMN,CLT
SP003947,SP004024,8,LST,SMN,CLT
SP003947,SP004028,8,LST,SMN,CLT
SP003947,SP004029,8,LST,SMN,CLT
SP003947,SP004039,8,LST,SMN,CLT
SP003947,SP004049,8,LST,SMN,IPS
SP003947,SP004050,8,LST,SMN,IPS
SP003947,SP004053,8,LST,SMN,IPS
SP003947,SP004153,6,LST,SMN,WTM
SP003947,SP004622,4,LST,SMN,SOV
SP003948,SP003999,5,LST,SOV,CLT
SP003948,SP004024,5,LST,SOV,CLT
SP003948,SP004028,5,LST,SOV,CLT
SP003948,SP004029,5,LST,SOV,CLT
SP003948,SP004039,5,LST,SOV,CLT
SP003948,SP004049,5,LST,SOV,IPS
SP003948,SP004050,5,LST,SOV,IPS
SP003948,SP004053,5,LST,SOV,IPS
SP003948,SP004153,5,LST,SOV,WTM
SP003948,SP004622,4,LST,SOV,SOV
SP003950,SP004215,3,MCV,LIV,LIV
SP003950,SP004251,8,MCV,LIV,LIV
SP003951,SP003980,3,HUL,YRK,HFX
SP003951,SP004117,3,HUL,YRK,LDS
SP003951,SP004465,3,HUL,YRK,HFX
SP003953,SP004275,21,NRW,SHF,MAN
SP003953,SP004379,7,NRW,SHF,ELY
SP003953,SP004518,13,NRW,SHF,LIV
SP003953,SP004628,13,NRW,SHF,LIV
SP003954,SP003955,11,SOV,LST,LST
SP003956,SP004022,10,BHM,SHR,LIV
SP003958,SP004012,11,EUS,INV,GLC
SP003958,SP004017,13,EUS,INV,PRE
SP003958,SP004025,13,EUS,INV,PRE
SP003958,SP004034,17,EUS,INV,CRE
SP003958,SP004036,10,EUS,INV,GLC
SP003958,SP004111,10,EUS,INV,GLC
SP003958,SP004121,4,EUS,INV,NMP
SP003958,SP004127,4,EUS,INV,NMP
SP003958,SP004131,5,EUS,INV,BHM
SP003958,SP004188,13,EUS,INV,CRE
SP003958,SP004207,17,EUS,INV,CRE
SP003958,SP004232,10,EUS,INV,INV
SP003958,SP004384,17,EUS,INV,WVH
SP003958,SP004399,13,EUS,INV,GLC
SP003958,SP004433,8,EUS,INV,NMP
SP003958,SP004516,13,EUS,INV,GLC
SP003958,SP004529,5,EUS,INV,BHM
SP003960,SP004027,3,MAN,YRK,RCC
SP003960,SP004138,14,MAN,YRK,DAR
SP003961,SP004057,3,HBD,LDS,LDS
SP003965,SP004183,3,BRI,EDB,PAD
SP003965,SP004570,3,BRI,EDB,PAD
SP003966,SP004470,8,SHF,WKK,LDS
SP003967,SP004063,12,BHM,NMP,EUS
SP003969,SP004013,3,BAK,BTN,HRH
SP003969,SP004142,3,BAK,BTN,OXT
SP003969,SP004307,3,BAK,BTN,BTN
SP003970,SP004263,14,EDB,EUS,MIA
SP003970,SP004448,3,EDB,EUS,GLC
SP003970,SP004456,3,EDB,EUS,GLC
SP003971,SP004179,9,BHM,WOF,BRI
SP003972,SP004019,3,BHM,SHR,GLC
SP003974,SP004162,3,SAV,KID,MYB
SP003976,SP003978,7,WTE,KID,KID
SP003976,SP003988,7,WTE,KID,KID
SP003978,SP003988,20,WTE,KID,KID
SP003979,SP004212,5,WDM,PRE,OXN
SP003980,SP004117,11,HUL,HFX,LDS
SP003980,SP004465,7,HUL,HFX,HFX
SP003981,SP003982,5,GYM,NRW,NRW
SP003986,SP004140,4,GLQ,KGX,ALO
SP003986,SP004293,4,GLQ,KGX,ABD
SP003986,SP004297,4,GLQ,KGX,ABD
SP003986,SP004298,4,GLQ,KGX,INV
SP003986,SP004300,4,GLQ,KGX,INV
SP003989,SP004194,5,BTN,BAK,BDM
SP003989,SP004487,5,BTN,BAK,BDM
SP003989,SP004582,5,BTN,BAK,BDM
SP003991,SP003992,26,PBO,HRH,HRH
SP003991,SP003994,14,PBO,HRH,KGX
SP003991,SP003996,10,PBO,HRH,KGX
SP003991,SP004155,24,PBO,HRH,HRH
SP003991,SP004339,24,PBO,HRH,HRH
SP003991,SP004341,26,PBO,HRH,HRH
SP003992,SP003994,14,PBO,HRH,KGX
SP003992,SP003996,10,PBO,HRH,KGX
SP003992,SP004155,24,PBO,HRH,HRH
SP003992,SP004339,24,PBO,HRH,HRH
SP003992,SP004341,30,PBO,HRH,HRH
SP003993,SP004190,7,HRH,PBO,PBO
SP003993,SP004192,7,HRH,PBO,PBO
SP003993,SP004345,7,HRH,PBO,PBO
SP003993,SP004482,7,HRH,PBO,PBO
SP003994,SP003996,10,PBO,KGX,KGX
SP003994,SP004155,14,PBO,KGX,HRH
SP003994,SP004339,14,PBO,KGX,HRH
SP003994,SP004341,14,PBO,KGX,HRH
SP003996,SP004155,10,PBO,KGX,HRH
SP003996,SP004339,10,PBO,KGX,HRH
SP003996,SP004341,10,PBO,KGX,HRH
SP003997,SP004132,8,TPB,FST,FST
SP003999,SP004024,10,LST,CLT,CLT
SP003999,SP004028,10,LST,CLT,CLT
SP003999,SP004029,12,LST,CLT,CLT
SP003999,SP004039,8,LST,CLT,CLT
SP003999,SP004049,8,LST,CLT,IPS
SP003999,SP004050,10,LST,CLT,IPS
SP003999,SP004053,10,LST,CLT,IPS
SP003999,SP004153,6,LST,CLT,WTM
SP003999,SP004622,4,LST,CLT,SOV
SP004000,SP004365,12,GLC,EUS,EUS
SP004001,SP004366,14,CLT,LST,LST
SP004003,SP004334,11,CLT,LST,LST
SP004003,SP004336,6,CLT,LST,LST
SP004003,SP004607,12,CLT,LST,LST
SP004004,SP004006,10,CLT,LST,LST
SP004005,SP004450,3,MCO,LIV,WAC
SP004005,SP004453,10,MCO,LIV,WAC
SP004007,SP004452,8,MCO,LIV,WAC
SP004007,SP004457,10,MCO,LIV,WAC
SP004008,SP004071,3,CBG,KGX,LST
SP004008,SP004164,3,CBG,KGX,LST
SP004008,SP004166,3,CBG,KGX,LST
SP004008,SP004168,3,CBG,KGX,LST
SP004008,SP004225,3,CBG,KGX,SRA
SP004008,SP004481,16,CBG,KGX,BTN
SP004008,SP004568,3,CBG,KGX,LST
SP004008,SP004632,3,CBG,KGX,BIS
SP004009,SP004010,3,GLC,EUS,EUS
SP004009,SP004033,13,GLC,EUS,EUS
SP004009,SP004044,21,GLC,EUS,EUS
SP004009,SP004110,3,GLC,EUS,EUS
SP004009,SP004515,3,GLC,EUS,EUS
SP004010,SP004033,3,GLC,EUS,EUS
SP004010,SP004044,3,GLC,EUS,EUS
SP004010,SP004110,13,GLC,EUS,EUS
SP004010,SP004515,25,GLC,EUS,EUS
SP004011,SP004377,8,SHF,MAN,MAN
