route_id,pattern_id
R01097,SP001901
R01097,SP004649
R01098,SP001902
R01098,SP002786
R01099,SP001903
R01100,SP001906
R01101,SP001908
R01102,SP001910
R01102,SP002791
R01102,SP003271
R01103,SP001911
R01104,SP001912
R01105,SP001913
R01106,SP001914
R01107,SP001915
R01107,SP001916
R01107,SP001917
R01107,SP002820
R01107,SP002863
R01108,SP001918
R01109,SP001919
R01110,SP001920
R01110,SP001921
R01110,SP001970
R01110,SP002368
R01110,SP002383
R01110,SP002424
R01111,SP001922
R01111,SP001928
R01111,SP001945
R01111,SP001948
R01111,SP002924
R01112,SP001923
R01113,SP001924
R01114,SP001925
R01114,SP002509
R01114,SP002545
R01114,SP002548
R01114,SP002813
R01114,SP002816
R01114,SP002821
R01114,SP002929
R01115,SP001926
R01116,SP001927
R01117,SP001929
R01117,SP001969
R01118,SP001930
R01118,SP001947
R01118,SP001949
R01118,SP002957
R01119,SP001931
R01120,SP001932
R01121,SP001933
R01121,SP001966
R01122,SP001935
R01123,SP001937
R01124,SP001938
R01125,SP001942
R01125,SP002190
R01125,SP002213
R01125,SP002877
R01125,SP002890
R01126,SP001943
R01127,SP001950
R01128,SP001951
R01128,SP003639
R01129,SP001956
R01129,SP002138
R01129,SP002771
R01129,SP003644
R01129,SP004624
R01130,SP001958
R01131,SP001959
R01132,SP001960
R01133,SP001961
R01134,SP001964
R01135,SP001967
R01136,SP001968
R01136,SP004242
R01137,SP001971
R01137,SP004243
R01138,SP001972
R01138,SP002303
R01139,SP001973
R01139,SP001974
R01140,SP001975
R01141,SP001976
R01142,SP001977
R01142,SP002382
R01143,SP001978
R01144,SP001979
R01145,SP001980
R01145,SP001983
R01145,SP002428
R01146,SP001981
R01147,SP001982
R01148,SP001984
R01149,SP001985
R01150,SP001986
R01150,SP003732
R01151,SP001987
R01151,SP002106
R01152,SP001988
R01152,SP003749
R01153,SP001989
R01154,SP001990
R01155,SP001994
R01155,SP003898
R01156,SP001996
R01156,SP002000
R01156,SP003797
R01157,SP001997
R01157,SP002001
R01157,SP003799
R01157,SP003801
R01157,SP003802
R01157,SP003804
R01157,SP003805
R01158,SP001998
R01158,SP002346
R01158,SP002718
R01158,SP004031
R01159,SP001999
R01160,SP002002
R01161,SP002005
R01161,SP002011
R01161,SP002012
R01161,SP002018
R01161,SP003433
R01162,SP002007
R01163,SP002008
R01164,SP002009
R01165,SP002010
R01166,SP002014
R01167,SP002017
R01168,SP002021
R01168,SP002455
R01168,SP002993
R01168,SP003135
R01168,SP003138
R01168,SP003142
R01168,SP003144
R01168,SP003530
R01169,SP002022
R01170,SP002024
R01170,SP002056
R01170,SP002551
R01170,SP003943
R01170,SP004130
R01171,SP002026
R01171,SP002720
R01171,SP003391
R01171,SP003993
R01171,SP004190
R01171,SP004192
R01171,SP004345
R01171,SP004482
R01172,SP002029
R01173,SP002031
R01173,SP003655
R01173,SP003661
R01173,SP004302
R01174,SP002032
R01174,SP002035
R01175,SP002034
R01176,SP002036
R01177,SP002037
R01177,SP002333
R01178,SP002040
R01179,SP002041
R01180,SP002042
R01180,SP002053
R01180,SP002057
R01180,SP002062
R01180,SP002208
R01180,SP002471
R01180,SP003037
R01180,SP003133
R01180,SP003629
R01180,SP004196
R01181,SP002043
R01182,SP002044
R01183,SP002045
R01184,SP002046
R01184,SP003322
R01185,SP002047
R01186,SP002049
R01187,SP002050
R01187,SP002315
R01187,SP003593
R01187,SP003603
R01187,SP004119
R01188,SP002052
R01189,SP002058
R01190,SP002059
R01191,SP002060
R01192,SP002061
R01193,SP002064
R01194,SP002071
R01194,SP002400
R01195,SP002072
R01196,SP002074
R01197,SP002076
R01198,SP002079
R01198,SP002083
R01198,SP002113
R01199,SP002080
R01200,SP002082
R01201,SP002085
R01201,SP002478
R01202,SP002086
R01203,SP002088
R01203,SP002107
R01203,SP003684
R01203,SP003795
R01203,SP003927
R01203,SP003930
R01203,SP003937
R01203,SP004065
R01203,SP004066
R01203,SP004073
R01203,SP004074
R01203,SP004076
R01203,SP004082
R01203,SP004087
R01203,SP004091
R01203,SP004170
R01203,SP004173
R01203,SP004193
R01203,SP004567
R01203,SP004569
R01203,SP004627
R01204,SP002089
R01204,SP002172
R01204,SP002201
R01205,SP002090
R01205,SP002320
R01206,SP002091
R01207,SP002092
R01207,SP002585
R01207,SP002587
R01207,SP002589
R01207,SP002591
R01207,SP002593
R01207,SP002598
R01207,SP002599
R01207,SP003047
R01208,SP002093
R01209,SP002094
R01210,SP002098
R01210,SP004067
R01210,SP004068
R01210,SP004079
R01210,SP004178
R01211,SP002099
R01212,SP002100
R01213,SP002101
R01213,SP002163
R01213,SP002772
R01213,SP003834
R01214,SP002102
R01215,SP002103
R01215,SP003577
R01216,SP002105
R01217,SP002110
R01217,SP002710
R01218,SP002111
R01219,SP002114
R01220,SP002116
R01220,SP002117
R01220,SP002125
R01221,SP002118
R01222,SP002119
R01222,SP002712
R01222,SP003242
R01222,SP003437
R01223,SP002120
R01224,SP002124
R01224,SP003899
R01225,SP002126
R01225,SP004030
R01225,SP004043
R01226,SP002127
R01227,SP002128
R01228,SP002130
R01229,SP002131
R01230,SP002132
R01231,SP002134
R01232,SP002135
R01233,SP002139
R01234,SP002140
R01235,SP002141
R01236,SP002142
R01237,SP002143
R01237,SP002147
R01238,SP002150
R01239,SP002152
R01240,SP002153
R01241,SP002154
R01241,SP002218
R01241,SP002470
R01241,SP002766
R01241,SP002831
R01241,SP002850
R01241,SP003040
R01241,SP003132
R01241,SP003389
R01241,SP003401
R01241,SP003491
R01241,SP003627
R01241,SP003758
R01241,SP003861
R01241,SP003865
R01241,SP004203
R01241,SP004204
R01241,SP004596
R01241,SP004598
R01242,SP002156
R01242,SP002161
R01242,SP002162
R01242,SP002167
R01243,SP002169
R01244,SP002178
R01244,SP003358
R01244,SP003394
R01244,SP003761
R01244,SP003833
R01244,SP003878
R01245,SP002180
R01246,SP002181
R01246,SP002227
R01246,SP002231
R01246,SP002328
R01246,SP002379
R01246,SP002392
R01246,SP002394
R01246,SP002395
R01246,SP003379
R01246,SP003382
R01246,SP003414
R01246,SP003427
R01246,SP003469
R01246,SP004249
R01247,SP002182
R01247,SP002215
R01248,SP002184
R01249,SP002186
R01250,SP002192
R01251,SP002193
R01251,SP002804
R01252,SP002194
R01253,SP002197
R01254,SP002198
R01254,SP002200
R01255,SP002199
R01256,SP002203
R01257,SP002205
R01257,SP002747
R01258,SP002207
R01259,SP002210
R01259,SP003956
R01259,SP004022
R01260,SP002211
R01260,SP002214
R01261,SP002217
R01262,SP002219
R01262,SP002225
R01262,SP004219
R01263,SP002220
R01264,SP002222
R01264,SP002249
R01264,SP002255
R01264,SP002664
R01265,SP002224
R01265,SP003715
R01266,SP002226
R01266,SP003370
R01266,SP003444
R01266,SP003780
R01266,SP003784
R01267,SP002228
R01268,SP002232
R01268,SP002410
R01268,SP002446
R01269,SP002235
R01270,SP002236
R01270,SP002308
R01270,SP002310
R01270,SP002324
R01270,SP004456
R01271,SP002237
R01272,SP002240
R01272,SP002244
R01273,SP002250
R01274,SP002251
R01274,SP002252
R01274,SP003499
R01274,SP004115
R01275,SP002253
R01276,SP002254
R01277,SP002257
R01278,SP002258
R01279,SP002260
R01280,SP002266
R01280,SP002793
R01280,SP004631
R01281,SP002267
R01281,SP003093
R01282,SP002270
R01283,SP002271
R01283,SP002285
R01283,SP002288
R01283,SP002292
R01283,SP002836
R01283,SP003459
R01284,SP002272
R01285,SP002279
R01286,SP002280
R01286,SP002473
R01286,SP002514
R01286,SP002542
R01286,SP002554
R01286,SP003259
R01286,SP004059
R01286,SP004165
R01287,SP002282
R01287,SP002283
R01288,SP002284
R01288,SP002714
R01288,SP002988
R01289,SP002287
R01290,SP002290
R01291,SP002291
R01292,SP002295
R01293,SP002296
R01294,SP002298
R01295,SP002300
R01295,SP002946
R01295,SP004327
R01295,SP004444
R01296,SP002304
R01297,SP002305
R01297,SP002418
R01297,SP004331
R01298,SP002313
R01298,SP003438
R01298,SP003845
R01299,SP002314
R01300,SP002316
R01301,SP002318
R01302,SP002321
R01303,SP002322
R01304,SP002325
R01305,SP002326
R01305,SP004412
R01306,SP002331
R01307,SP002332
R01307,SP002859
R01307,SP003120
R01307,SP003173
R01307,SP003340
R01307,SP003359
R01307,SP004015
R01308,SP002334
R01309,SP002338
R01310,SP002345
R01311,SP002347
R01312,SP002348
R01313,SP002349
R01314,SP002350
R01315,SP002351
R01316,SP002352
R01317,SP002356
R01318,SP002358
R01319,SP002361
R01319,SP002364
R01319,SP003235
R01319,SP003238
R01319,SP003501
R01319,SP004094
R01319,SP004403
R01320,SP002362
R01321,SP002365
R01321,SP002955
R01322,SP002367
R01322,SP002596
R01322,SP002830
R01323,SP002370
R01324,SP002372
R01325,SP002374
R01325,SP003813
R01326,SP002376
R01327,SP002378
R01328,SP002380
R01329,SP002381
R01330,SP002384
R01331,SP002385
R01332,SP002386
R01332,SP002396
R01333,SP002387
R01334,SP002389
R01334,SP002668
R01335,SP002401
R01335,SP003004
R01336,SP002406
R01337,SP002408
R01338,SP002409
R01338,SP002566
R01339,SP002413
R01340,SP002416
R01341,SP002419
R01342,SP002421
R01343,SP002422
R01344,SP002425
R01345,SP002426
R01346,SP002427
R01347,SP002432
R01348,SP002433
R01348,SP003931
R01348,SP003936
R01348,SP004164
R01348,SP004225
R01348,SP004568
R01349,SP002434
R01350,SP002435
R01351,SP002436
R01352,SP002437
R01353,SP002440
R01354,SP002441
R01354,SP002442
R01354,SP002459
R01354,SP002484
R01354,SP003831
R01355,SP002443
R01356,SP002445
R01357,SP002447
R01357,SP002448
R01358,SP002449
R01359,SP002450
R01360,SP002451
R01361,SP002452
R01361,SP002456
R01362,SP002457
R01363,SP002458
R01363,SP002479
R01363,SP002739
R01363,SP002932
R01363,SP003140
R01364,SP002460
R01364,SP003582
R01364,SP004075
R01365,SP002463
R01366,SP002464
R01366,SP002614
R01366,SP002615
R01366,SP002634
R01367,SP002467
R01367,SP004594
R01368,SP002468
R01369,SP002477
R01370,SP002480
R01371,SP002482
R01372,SP002483
R01373,SP002485
R01373,SP003431
R01374,SP002486
R01374,SP002954
R01374,SP002966
R01375,SP002487
R01376,SP002489
R01376,SP002752
R01377,SP002490
R01378,SP002491
R01379,SP002495
R01380,SP002496
R01381,SP002500
R01381,SP002982
R01381,SP003275
R01381,SP003412
R01382,SP002501
R01383,SP002508
R01384,SP002510
R01385,SP002511
R01386,SP002513
R01387,SP002515
R01388,SP002518
R01388,SP003125
R01388,SP003268
R01388,SP003606
R01388,SP003607
R01389,SP002523
R01390,SP002524
R01391,SP002525
R01392,SP002526
R01393,SP002527
R01394,SP002528
R01395,SP002529
R01396,SP002532
R01396,SP002947
R01397,SP002533
R01398,SP002534
R01398,SP003951
R01399,SP002540
R01400,SP002543
R01401,SP002544
R01402,SP002549
R01402,SP002707
R01402,SP004584
R01403,SP002553
R01403,SP002559
R01403,SP002560
R01404,SP002555
R01404,SP003569
R01404,SP004593
R01405,SP002556
R01405,SP004083
R01405,SP004092
R01405,SP004344
R01405,SP004374
R01405,SP004429
R01405,SP004610
R01406,SP002557
R01406,SP002608
R01406,SP003223
R01407,SP002565
R01407,SP003084
R01408,SP002567
R01409,SP002569
R01410,SP002571
R01411,SP002572
R01412,SP002574
R01413,SP002575
R01414,SP002576
R01415,SP002579
R01416,SP002583
R01416,SP003309
R01416,SP003338
R01416,SP003363
R01416,SP003596
R01416,SP004040
R01416,SP004520
R01417,SP002584
R01418,SP002586
R01419,SP002588
R01419,SP002943
R01420,SP002590
R01421,SP002592
R01422,SP002594
R01423,SP002595
R01424,SP002597
R01425,SP002600
R01425,SP002605
R01425,SP002631
R01425,SP002672
R01425,SP003045
R01425,SP004038
R01426,SP002603
R01427,SP002604
R01428,SP002606
R01429,SP002609
R01429,SP002659
R01430,SP002613
R01430,SP003493
R01431,SP002616
R01431,SP003304
R01431,SP003324
R01432,SP002617
R01433,SP002618
R01434,SP002619
R01435,SP002620
R01435,SP002621
R01436,SP002624
R01437,SP002626
R01438,SP002627
R01439,SP002629
R01440,SP002630
R01441,SP002632
R01441,SP002676
R01441,SP002678
R01441,SP003051
R01442,SP002633
R01443,SP002635
R01443,SP003481
R01443,SP004284
R01444,SP002637
R01444,SP004400
R01445,SP002638
R01445,SP002639
R01446,SP002640
R01447,SP002643
R01447,SP002675
R01448,SP002651
R01449,SP002653
R01450,SP002656
R01450,SP003212
R01450,SP004129
R01451,SP002657
R01452,SP002660
R01453,SP002662
R01454,SP002665
R01454,SP003216
R01455,SP002666
R01456,SP002667
R01457,SP002670
R01458,SP002680
R01459,SP002681
R01460,SP002683
R01461,SP002686
R01462,SP002687
R01462,SP003450
R01463,SP002690
R01464,SP002691
R01464,SP004449
R01465,SP002692
R01466,SP002693
R01467,SP002695
R01467,SP002696
R01467,SP002705
R01467,SP003497
R01468,SP002698
R01469,SP002699
R01470,SP002700
R01471,SP002702
R01472,SP002703
R01473,SP002706
R01474,SP002709
R01475,SP002713
R01476,SP002717
R01476,SP002719
R01476,SP004522
R01477,SP002721
R01478,SP002722
R01478,SP002744
R01478,SP003258
R01478,SP003516
R01478,SP004564
R01479,SP002723
R01480,SP002727
R01480,SP002734
R01480,SP003078
R01480,SP003564
R01480,SP004292
R01481,SP002728
R01482,SP002730
R01483,SP002731
R01484,SP002733
R01485,SP002736
R01485,SP002740
R01486,SP002737
R01487,SP002738
R01488,SP002741
R01489,SP002742
R01490,SP002745
R01491,SP002748
R01492,SP002749
R01492,SP003870
R01493,SP002750
R01494,SP002755
R01494,SP002761
R01494,SP002960
R01494,SP003176
R01494,SP003254
R01494,SP003658
R01494,SP003667
R01495,SP002756
R01496,SP002760
R01497,SP002763
R01497,SP004141
R01498,SP002764
R01498,SP003959
R01499,SP002767
R01500,SP002768
R01501,SP002769
R01502,SP002770
R01503,SP002774
R01504,SP002776
R01505,SP002778
R01506,SP002779
R01507,SP002781
R01508,SP002784
R01509,SP002785
R01510,SP002788
R01510,SP003343
R01511,SP002789
R01512,SP002790
R01513,SP002796
R01514,SP002798
R01515,SP002799
R01516,SP002800
R01517,SP002801
R01518,SP002802
R01518,SP003124
R01518,SP003592
R01519,SP002805
R01520,SP002806
R01521,SP002808
R01522,SP002817
R01523,SP002818
R01524,SP002823
R01525,SP002827
R01526,SP002829
R01527,SP002833
R01528,SP002837
R01529,SP002838
R01530,SP002842
R01531,SP002843
R01532,SP002845
R01533,SP002848
R01533,SP003352
R01533,SP003702
R01534,SP002849
R01535,SP002851
R01535,SP002852
R01535,SP002853
R01536,SP002855
R01537,SP002861
R01537,SP003201
R01537,SP003621
R01537,SP003625
R01537,SP003750
R01537,SP003783
R01538,SP002862
R01539,SP002865
R01540,SP002866
R01541,SP002870
R01541,SP002871
R01542,SP002873
R01543,SP002874
R01544,SP002875
R01545,SP002876
R01546,SP002878
R01547,SP002879
R01548,SP002880
R01549,SP002881
R01550,SP002884
R01551,SP002885
R01551,SP002892
R01551,SP003110
R01552,SP002886
R01553,SP002887
R01553,SP003737
R01554,SP002888
R01554,SP003108
R01555,SP002889
R01556,SP002891
R01556,SP002909
R01557,SP002894
R01557,SP004058
R01558,SP002895
R01559,SP002896
R01559,SP002898
R01560,SP002897
R01561,SP002899
R01562,SP002901
R01562,SP002906
R01562,SP002912
R01562,SP002916
R01562,SP004007
R01562,SP004452
R01562,SP004457
R01563,SP002903
R01564,SP002905
R01564,SP002908
R01564,SP004450
R01565,SP002907
R01566,SP002911
R01566,SP004005
R01566,SP004453
R01567,SP002913
R01568,SP002917
R01568,SP003090
R01568,SP003153
R01568,SP004271
R01568,SP004291
R01568,SP004348
R01568,SP004380
R01568,SP004392
R01568,SP004396
R01568,SP004435
R01569,SP002919
R01570,SP002920
R01571,SP002922
R01572,SP002925
R01572,SP002939
R01573,SP002928
R01574,SP002936
R01575,SP002937
R01575,SP003465
R01576,SP002938
R01577,SP002949
R01578,SP002952
R01579,SP002959
R01580,SP002961
R01581,SP002962
R01581,SP002999
R01581,SP003103
R01581,SP003106
R01581,SP003119
R01581,SP003182
R01581,SP003185
R01581,SP003186
R01581,SP003204
R01581,SP003273
R01581,SP003280
R01581,SP003602
R01581,SP003716
R01581,SP003730
R01582,SP002970
R01583,SP002972
R01584,SP002974
R01585,SP002977
R01586,SP002984
R01587,SP002985
R01587,SP003159
R01587,SP003615
R01587,SP004388
R01588,SP002997
R01589,SP003002
R01590,SP003007
R01591,SP003009
R01591,SP003473
R01591,SP003894
R01591,SP004289
R01592,SP003010
R01593,SP003013
R01594,SP003016
R01595,SP003017
R01595,SP003597
R01595,SP003816
R01596,SP003018
R01596,SP003357
R01596,SP003503
R01597,SP003021
R01598,SP003022
R01599,SP003028
R01599,SP003519
R01600,SP003034
R01601,SP003049
R01602,SP003050
R01603,SP003053
R01604,SP003054
R01605,SP003056
R01606,SP003063
R01607,SP003065
R01608,SP003066
R01609,SP003068
R01610,SP003071
R01611,SP003077
R01612,SP003079
R01613,SP003080
R01613,SP004221
R01614,SP003081
R01615,SP003085
R01616,SP003086
R01617,SP003087
R01618,SP003091
R01619,SP003096
R01620,SP003097
R01621,SP003100
R01621,SP003504
R01622,SP003101
R01622,SP004256
R01623,SP003104
R01624,SP003112
R01625,SP003113
R01625,SP003820
R01625,SP003829
R01625,SP003852
R01625,SP003997
R01625,SP004132
R01626,SP003129
R01627,SP003136
R01628,SP003137
R01629,SP003139
R01629,SP003679
R01630,SP003143
R01630,SP003150
R01630,SP004123
R01630,SP004124
R01631,SP003148
R01632,SP003151
R01633,SP003154
R01634,SP003158
R01635,SP003160
R01636,SP003162
R01636,SP003245
R01636,SP003618
R01637,SP003163
R01637,SP003164
R01637,SP003168
R01637,SP003170
R01637,SP004347
R01638,SP003165
R01639,SP003166
R01639,SP003187
R01639,SP003232
R01639,SP003255
R01639,SP004401
R01640,SP003169
R01641,SP003171
R01642,SP003172
R01643,SP003177
R01643,SP003364
R01644,SP003180
R01644,SP003214
R01645,SP003181
R01645,SP003209
R01646,SP003183
R01647,SP003192
R01648,SP003193
R01649,SP003194
R01650,SP003195
R01651,SP003196
R01652,SP003199
R01652,SP003714
R01653,SP003202
R01653,SP003297
R01653,SP004622
R01654,SP003210
R01655,SP003211
R01656,SP003213
R01657,SP003215
R01657,SP004629
R01658,SP003217
R01659,SP003219
R01660,SP003221
R01660,SP003237
R01660,SP003241
R01660,SP004393
R01661,SP003222
R01662,SP003224
R01663,SP003225
R01664,SP003227
R01665,SP003230
R01666,SP003231
R01667,SP003234
R01668,SP003240
R01669,SP003244
R01669,SP004052
R01670,SP003246
R01671,SP003247
R01672,SP003256
R01673,SP003257
R01674,SP003260
R01674,SP003261
R01675,SP003264
R01676,SP003265
R01676,SP004498
R01676,SP004509
R01677,SP003267
R01678,SP003274
R01678,SP003668
R01679,SP003276
R01680,SP003277
R01681,SP003278
R01682,SP003282
R01682,SP004528
R01683,SP003289
R01684,SP003291
R01685,SP003295
R01686,SP003296
R01687,SP003299
R01688,SP003301
R01689,SP003302
R01690,SP003308
R01691,SP003310
R01691,SP003765
R01692,SP003312
R01692,SP003710
R01693,SP003317
R01694,SP003318
R01694,SP003614
R01695,SP003319
R01696,SP003320
R01697,SP003325
R01698,SP003326
R01698,SP004089
R01699,SP003327
R01699,SP004360
R01700,SP003330
R01701,SP003332
R01701,SP003380
R01701,SP003611
R01702,SP003333
R01703,SP003335
R01704,SP003337
R01705,SP003339
R01706,SP003342
R01707,SP003344
R01708,SP003345
R01709,SP003347
R01710,SP003348
R01711,SP003350
R01712,SP003353
R01712,SP003354
R01712,SP003793
R01713,SP003361
R01714,SP003373
R01715,SP003375
R01715,SP003461
R01716,SP003383
R01717,SP003388
R01718,SP003390
R01719,SP003393
R01719,SP003446
R01720,SP003397
R01721,SP003403
R01722,SP003406
R01723,SP003408
R01724,SP003411
R01724,SP003856
R01725,SP003416
R01725,SP004491
R01726,SP003419
R01726,SP003862
R01727,SP003421
R01727,SP003863
R01728,SP003422
R01729,SP003424
R01730,SP003426
R01731,SP003432
R01732,SP003442
R01733,SP003445
R01734,SP003447
R01735,SP003449
R01736,SP003451
R01737,SP003453
R01738,SP003456
R01739,SP003457
R01740,SP003466
R01741,SP003471
R01742,SP003477
R01743,SP003484
R01744,SP003487
R01745,SP003489
R01746,SP003490
R01747,SP003505
R01748,SP003506
R01749,SP003507
R01750,SP003508
R01751,SP003510
R01752,SP003518
R01753,SP003520
R01754,SP003521
R01755,SP003524
R01755,SP004575
R01756,SP003533
R01757,SP003535
R01758,SP003536
R01759,SP003538
R01760,SP003539
R01761,SP003541
R01762,SP003543
R01763,SP003548
R01764,SP003558
R01765,SP003561
R01766,SP003563
R01767,SP003566
R01767,SP004461
R01768,SP003570
R01769,SP003572
R01770,SP003574
R01771,SP003575
R01772,SP003579
R01773,SP003580
R01773,SP003594
R01773,SP003712
R01774,SP003583
R01775,SP003584
R01776,SP003589
R01777,SP003591
R01778,SP003601
R01779,SP003608
R01780,SP003610
R01780,SP003673
R01780,SP004013
R01780,SP004142
R01780,SP004307
R01781,SP003613
R01782,SP003622
R01782,SP003634
R01783,SP003624
R01784,SP003626
R01785,SP003628
R01786,SP003631
R01787,SP003632
R01788,SP003633
R01789,SP003635
R01790,SP003637
R01791,SP003638
R01792,SP003641
R01793,SP003642
R01794,SP003643
R01795,SP003645
R01796,SP003646
R01797,SP003647
R01798,SP003648
R01799,SP003652
R01800,SP003656
R01800,SP003698
R01800,SP003699
R01801,SP003659
R01802,SP003662
R01803,SP003671
R01803,SP004285
R01803,SP004286
R01804,SP003674
R01805,SP003680
R01806,SP003683
R01807,SP003689
R01808,SP003690
R01808,SP003704
R01808,SP003727
R01809,SP003691
R01810,SP003697
R01811,SP003700
R01812,SP003703
R01813,SP003706
R01814,SP003717
R01815,SP003719
R01816,SP003721
R01817,SP003722
R01818,SP003725
R01819,SP003726
R01820,SP003729
R01821,SP003733
R01822,SP003735
R01823,SP003739
R01823,SP004064
R01823,SP004160
R01823,SP004318
R01824,SP003740
R01825,SP003742
R01826,SP003746
R01827,SP003752
R01828,SP003753
R01829,SP003755
R01829,SP004630
R01830,SP003762
R01831,SP003763
R01832,SP003764
R01833,SP003766
R01833,SP003819
R01834,SP003769
R01835,SP003771
R01836,SP003772
R01837,SP003775
R01838,SP003789
R01839,SP003790
R01840,SP003794
R01841,SP003798
R01842,SP003800
R01843,SP003803
R01844,SP003807
R01844,SP004116
R01844,SP004287
R01845,SP003808
R01846,SP003814
R01847,SP003815
R01848,SP003817
R01849,SP003818
R01850,SP003821
R01851,SP003826
R01852,SP003828
R01853,SP003832
R01854,SP003836
R01855,SP003837
R01856,SP003840
R01857,SP003841
R01858,SP003843
R01859,SP003847
R01860,SP003853
R01861,SP003854
R01862,SP003857
R01863,SP003858
R01864,SP003860
R01865,SP003866
R01865,SP004220
R01866,SP003868
R01867,SP003876
R01868,SP003877
R01869,SP003879
R01870,SP003884
R01871,SP003885
R01872,SP003887
R01873,SP003890
R01874,SP003891
R01875,SP003895
R01876,SP003896
R01877,SP003900
R01878,SP003904
R01879,SP003906
R01880,SP003911
R01881,SP003914
R01882,SP003919
R01883,SP003921
R01884,SP003924
R01885,SP003925
R01886,SP003933
R01886,SP004016
R01887,SP003938
R01887,SP004071
R01887,SP004166
R01887,SP004168
R01887,SP004632
R01888,SP003941
R01889,SP003942
R01890,SP003944
R01891,SP003945
R01891,SP003946
R01891,SP004231
R01891,SP004385
R01892,SP003950
R01892,SP004251
R01893,SP003952
R01894,SP003957
R01895,SP003961
R01896,SP003962
R01897,SP003968
R01898,SP003969
R01899,SP003973
R01900,SP003981
R01900,SP003982
R01901,SP003983
R01902,SP003984
R01903,SP003995
R01904,SP004004
R01904,SP004006
R01905,SP004010
R01905,SP004110
R01905,SP004515
R01906,SP004014
R01907,SP004018
R01908,SP004021
R01909,SP004027
R01910,SP004032
R01911,SP004035
R01911,SP004410
R01912,SP004041
R01913,SP004045
R01914,SP004054
R01915,SP004055
R01916,SP004062
R01917,SP004069
R01918,SP004070
R01919,SP004072
R01920,SP004080
R01921,SP004081
R01922,SP004085
R01923,SP004098
R01924,SP004103
R01925,SP004109
R01926,SP004112
R01927,SP004125
R01928,SP004133
R01929,SP004134
R01930,SP004136
R01930,SP004137
R01931,SP004139
R01932,SP004145
R01933,SP004146
R01934,SP004148
R01935,SP004151
R01936,SP004154
R01937,SP004158
R01938,SP004161
R01938,SP004577
R01939,SP004169
R01940,SP004175
R01941,SP004177
R01942,SP004181
R01943,SP004183
R01943,SP004570
R01944,SP004184
R01945,SP004195
R01946,SP004197
R01947,SP004199
R01948,SP004201
R01949,SP004211
R01950,SP004213
R01950,SP004279
R01950,SP004283
R01950,SP004301
R01950,SP004315
R01951,SP004214
R01952,SP004215
R01953,SP004216
R01954,SP004223
R01955,SP004224
R01956,SP004234
R01957,SP004236
R01958,SP004238
R01959,SP004239
R01960,SP004240
R01961,SP004244
R01962,SP004245
R01963,SP004246
R01964,SP004254
R01965,SP004255
R01966,SP004259
R01967,SP004270
R01967,SP004590
R01968,SP004272
R01969,SP004273
R01969,SP004535
R01970,SP004280
R01971,SP004281
R01972,SP004282
R01973,SP004288
R01974,SP004295
R01975,SP004299
R01975,SP004532
R01975,SP004533
R01976,SP004303
R01976,SP004638
R01977,SP004304
R01978,SP004306
R01979,SP004308
R01980,SP004309
R01981,SP004314
R01982,SP004320
R01983,SP004322
R01984,SP004323
R01985,SP004324
R01986,SP004325
R01987,SP004326
R01988,SP004328
R01989,SP004330
R01989,SP004342
R01989,SP004364
R01990,SP004332
R01991,SP004335
R01992,SP004337
R01993,SP004340
R01994,SP004343
R01995,SP004346
R01996,SP004349
R01997,SP004350
R01998,SP004352
R01998,SP004422
R01999,SP004353
R02000,SP004354
R02001,SP004355
R02002,SP004356
R02003,SP004358
R02004,SP004359
R02005,SP004362
R02006,SP004363
R02007,SP004367
R02008,SP004369
R02008,SP004371
R02009,SP004370
R02010,SP004376
R02011,SP004381
R02012,SP004383
R02013,SP004387
R02013,SP004391
R02014,SP004389
R02015,SP004390
R02015,SP004394
R02016,SP004395
R02017,SP004397
R02018,SP004405
R02019,SP004406
R02020,SP004407
R02021,SP004409
R02022,SP004411
R02023,SP004413
R02024,SP004415
R02025,SP004417
R02026,SP004418
R02027,SP004419
R02028,SP004420
R02029,SP004421
R02030,SP004423
R02031,SP004424
R02032,SP004427
R02033,SP004430
R02034,SP004431
R02035,SP004432
R02036,SP004434
R02037,SP004437
R02038,SP004438
R02039,SP004440
R02040,SP004441
R02041,SP004443
R02042,SP004446
R02043,SP004458
R02044,SP004460
R02045,SP004462
R02046,SP004463
R02047,SP004464
R02048,SP004467
R02049,SP004469
R02050,SP004473
R02051,SP004475
R02052,SP004478
R02053,SP004480
R02054,SP004483
R02055,SP004484
R02056,SP004485
R02057,SP004495
R02058,SP004496
R02059,SP004497
R02060,SP004499
R02061,SP004506
R02062,SP004507
R02063,SP004508
R02064,SP004510
R02065,SP004511
R02066,SP004512
R02067,SP004517
R02068,SP004519
R02069,SP004521
R02070,SP004523
R02071,SP004525
R02072,SP004527
R02073,SP004530
R02074,SP004539
R02075,SP004540
R02076,SP004542
R02077,SP004543
R02078,SP004544
R02079,SP004545
R02080,SP004548
R02081,SP004550
R02082,SP004556
R02083,SP004557
R02084,SP004558
R02085,SP004559
R02086,SP004562
R02087,SP004573
R02088,SP004578
R02089,SP004586
R02090,SP004597
R02091,SP004606
R02092,SP004608
R02093,SP004612
R02094,SP004614
R02095,SP004616
R02096,SP004621
R02097,SP004625
R02098,SP004642
R02099,SP004644
R02100,SP004646
R02101,SP004647
R02102,SP004648
R02103,SP004650
