station_id,route_id,station_name,crs,operator,route,county,region,latitude,longitude,is_interchange,major_interchange,is_terminus1,branch_junction,is_junction,canonical_time_to_...,time_band,distance_from_..._km,distance_band,station_id,route_groups,route_count,service_count,service_density,route_diversity_band,region,is_interchange,is_terminus,word_count_band,is_branch_line,is_mainline,is_coastal,route_station_id,time_from_london,canonical_time_to_london,time_band,time_group,is_high_speed,distance_band,nearest_landmark,nearest_landmark_km,nearest_castle,nearest_castle_km,nearest_cathedral,nearest_cathedral_km,nearest_museum,nearest_museum_km,nearest_country_house,nearest_country_house_km,nearest_nature_reserve,nearest_nature_reserve_km
SW_0081,SW_R0081,Horsley,HSY,South Western,,,,51.2793455,-0.435400001,,,,,,,,,,SW_000081,[nan],1,1,low,single,,FALSE,FALSE,single,FALSE,TRUE,FALSE,SW_000081,,,,,FALSE,,,,,,,,,,,,,
SW_0082,SW_R0082,Hounslow,HOU,South Western,,,,51.46252802,-0.361826888,,,,,,,,,,SW_000082,[nan],1,1,low,single,,FALSE,FALSE,single,FALSE,TRUE,FALSE,SW_000082,,,,,FALSE,,,,,,,,,,,,,
SW_0083,SW_R0083,Isleworth,ISL,South Western,,,,51.47476682,-0.336908528,,,,,,,,,,SW_000083,[nan],1,1,low,single,,FALSE,FALSE,single,FALSE,TRUE,FALSE,SW_000083,,,,,FALSE,,,,,,,,,,,,,
SW_0084,SW_R0084,Kempton Park,KMP,South Western,,,,51.4209856,-0.409741053,,,,,,,,,,SW_000084,[nan],1,1,low,single,,FALSE,FALSE,multiple,FALSE,TRUE,FALSE,SW_000084,,,,,FALSE,,,,,,,,,,,,,
SW_0085,SW_R0085,Kew Bridge,KWB,South Western,,,,51.48936263,-0.28884221,,,,,,,,,,SW_000085,[nan],1,1,low,single,,FALSE,FALSE,multiple,FALSE,TRUE,FALSE,SW_000085,,,,,FALSE,,,,,,,,,,,,,
SW_0086,SW_R0086,Kingston,KNG,South Western,,,,51.41275341,-0.301166881,,,,,,,,,,SW_000086,[nan],1,1,low,single,,FALSE,FALSE,single,FALSE,TRUE,FALSE,SW_000086,,,,,FALSE,,,,,,,,,,,,,
SW_0087,SW_R0087,Liphook,LIP,South Western,,,,51.07130974,-0.800231253,,,,,,,,,,SW_000087,[nan],1,1,low,single,,FALSE,FALSE,single,FALSE,TRUE,FALSE,SW_000087,,,,,FALSE,,,,,,,,,,,,,
SW_0088,SW_R0088,Liss,LIS,South Western,,,,51.04356403,-0.892872687,,,,,,,,,,SW_000088,[nan],1,1,low,single,,FALSE,FALSE,single,FALSE,TRUE,FALSE,SW_000088,,,,,FALSE,,,,,,,,,,,,,
SW_0089,SW_R0089,London Road (Guildford),LRD,South Western,,,,51.24064745,-0.565064166,,,,,,,,,,SW_000089,[nan],1,1,low,single,,FALSE,FALSE,multiple,FALSE,TRUE,FALSE,SW_000089,,,,,FALSE,,,,,,,,,,,,,
SW_0090,SW_R0090,Longcross,LNG,South Western,,,,51.38517473,-0.594565138,,,,,,,,,,SW_000090,[nan],1,1,low,single,,FALSE,FALSE,single,FALSE,TRUE,FALSE,SW_000090,,,,,FALSE,,,,,,,,,,,,,
