station_name,crs,operator,route,county,latitude,longitude,major_interchange,terminus,branch_junction,nearest_landmark,nearest_landmark_km,nearest_castle,nearest_castle_km,nearest_cathedral,nearest_cathedral_km,nearest_museum,nearest_museum_km,nearest_country_house,nearest_country_house_km,nearest_nature_reserve,nearest_nature_reserve_km,station_id,route_groups,route_count,service_count,service_density,route_diversity_band,region,is_interchange,is_terminus,word_count_band,is_branch_line,is_mainline,is_coastal,route_station_id,time_from_london,canonical_time_to_london,time_band,time_group,is_high_speed,distance_band
Sherborne,SHE,SWR,,,50.94400636,-2.513081696,,,,,,,,,,,,,,,,SW_000127,[nan],1,1,low,single,,False,False,single,False,True,False,SW_000127,,,,,False,
Sholing,SHO,SWR,,,50.89674031,-1.364351502,,,,,,,,,,,,,,,,SW_000128,[nan],1,1,low,single,,False,False,single,False,True,False,SW_000128,,,,,False,
Southampton Airport Parkway,SOA,SWR,,,50.95080673,-1.363101804,,,,,,,,,,,,,,,,SW_000129,[nan],1,1,low,single,,False,False,multiple,False,True,False,SW_000129,,,,,False,
Southampton Central,SOU,SWR,,,50.90743864,-1.413602474,,,,,,,,,,,,,,,,SW_000130,[nan],1,1,low,single,,False,False,multiple,False,True,False,SW_000130,,,,,False,
St Denys,SDN,SWR,,,50.92204734,-1.388193499,,,,,,,,,,,,,,,,SW_000131,[nan],1,1,low,single,,False,False,multiple,False,True,False,SW_000131,,,,,False,
St Margarets (London),SMG,SWR,,,51.45510669,-0.320350685,,,,,,,,,,,,,,,,SW_000132,[nan],1,1,low,single,,False,False,multiple,False,True,False,SW_000132,,,,,False,
Staines,SNS,SWR,,,51.43245842,-0.503156805,,,,,,,,,,,,,,,,SW_000133,[nan],1,1,low,single,,False,False,single,False,True,False,SW_000133,,,,,False,
Stoneleigh,SNL,SWR,,,51.3634013,-0.248665136,,,,,,,,,,,,,,,,SW_000134,[nan],1,1,low,single,,False,False,single,False,True,False,SW_000134,,,,,False,
Strawberry Hill,STW,SWR,,,51.43973402,-0.339620394,,,,,,,,,,,,,,,,SW_000135,[nan],1,1,low,single,,False,False,multiple,False,True,False,SW_000135,,,,,False,
Sunbury,SUU,SWR,,,51.4183156,-0.41777264,,,,,,,,,,,,,,,,SW_000136,[nan],1,1,low,single,,False,False,single,False,True,False,SW_000136,,,,,False,
