station_name,crs,operator,route,county,latitude,longitude,major_interchange,terminus,branch_junction,nearest_landmark,nearest_landmark_km,nearest_castle,nearest_castle_km,nearest_cathedral,nearest_cathedral_km,nearest_museum,nearest_museum_km,nearest_country_house,nearest_country_house_km,nearest_nature_reserve,nearest_nature_reserve_km,station_id
Shrewsbury,SHR,Transport for Wales,,,52.71141159,-2.74894276,,,,,,,,,,,,,,,,TF_000209
Skewen,SKE,Transport for Wales,,,51.66138872,-3.846536024,,,,,,,,,,,,,,,,TF_000210
Sugar Loaf,SUG,Transport for Wales,,,52.08228042,-3.686969492,,,,,,,,,,,,,,,,TF_000211
Swansea,SWA,Transport for Wales,,,51.62514381,-3.941576226,,,,,,,,,,,,,,,,TF_000212
Taffs Well,TAF,Transport for Wales,,,51.54079864,-3.262949451,,,,,,,,,,,,,,,,TF_000213
Tal-y-Cafn,TLC,Transport for Wales,,,53.22837926,-3.818280351,,,,,,,,,,,,,,,,TF_000214
Talsarnau,TAL,Transport for Wales,,,52.90432506,-4.068166336,,,,,,,,,,,,,,,,TF_000215
Talybont,TLB,Transport for Wales,,,52.77264337,-4.09660964,,,,,,,,,,,,,,,,TF_000216
Tenby,TEN,Transport for Wales,,,51.6717,-4.70645,,,,,,,,,,,,,,,,TF_000217
Tir-Phil,TIR,Transport for Wales,,,51.7209057,-3.246390272,,,,,,,,,,,,,,,,TF_000218
Ton Pentre,TPN,Transport for Wales,,,51.64779844,-3.486204606,,,,,,,,,,,,,,,,TF_000219
Tondu,TDU,Transport for Wales,,,51.5474,-3.59519,,,,,,,,,,,,,,,,TF_000220
Tonfanau,TNF,Transport for Wales,,,52.61355963,-4.123713236,,,,,,,,,,,,,,,,TF_000221
Tonypandy,TNP,Transport for Wales,,,51.61975969,-3.448885591,,,,,,,,,,,,,,,,TF_000222
Trefforest,TRF,Transport for Wales,,,51.59145801,-3.325130833,,,,,,,,,,,,,,,,TF_000223
Trefforest Estate,TRE,Transport for Wales,,,51.5682872,-3.290260312,,,,,,,,,,,,,,,,TF_000224
Trehafod,TRH,Transport for Wales,,,51.61014718,-3.380989064,,,,,,,,,,,,,,,,TF_000225
Treherbert,TRB,Transport for Wales,,,51.67224166,-3.536321025,,,,,,,,,,,,,,,,TF_000226
Treorchy,TRY,Transport for Wales,,,51.65753073,-3.505751584,,,,,,,,,,,,,,,,TF_000227
Troed-y-rhiw,TRD,Transport for Wales,,,51.71242473,-3.346756999,,,,,,,,,,,,,,,,TF_000228
Ty Croes,TYC,Transport for Wales,,,53.22257541,-4.474753946,,,,,,,,,,,,,,,,TF_000229
Ty Glas,TGS,Transport for Wales,,,51.5215412,-3.19654418,,,,,,,,,,,,,,,,TF_000230
Tygwyn,TYG,Transport for Wales,,,52.89380186,-4.078666757,,,,,,,,,,,,,,,,TF_000231
Tywyn,TYW,Transport for Wales,,,52.58549,-4.09338,,,,,,,,,,,,,,,,TF_000232
Upton (Merseyside),UPT,Transport for Wales,,,53.38617781,-3.084755805,,,,,,,,,,,,,,,,TF_000233
Valley,VAL,Transport for Wales,,,53.28130417,-4.563392247,,,,,,,,,,,,,,,,TF_000234
Waun-Gron Park,WNG,Transport for Wales,,,51.48819741,-3.229663483,,,,,,,,,,,,,,,,TF_000235
Welshpool,WLP,Transport for Wales,,,52.65751111,-3.139872828,,,,,,,,,,,,,,,,TF_000236
Wem,WEM,Transport for Wales,,,52.85632741,-2.718760914,,,,,,,,,,,,,,,,TF_000237
Whitchurch (Cardiff),WHT,Transport for Wales,,,51.52064748,-3.22217731,,,,,,,,,,,,,,,,TF_000238
Whitchurch (Shropshire),WTC,Transport for Wales,,,52.96807676,-2.67147586,,,,,,,,,,,,,,,,TF_000239
Whitland,WTL,Transport for Wales,,,51.81858,-4.61392,,,,,,,,,,,,,,,,TF_000240
Wildmill,WMI,Transport for Wales,,,51.52006,-3.5802,,,,,,,,,,,,,,,,TF_000241
