station_name,crs,operator,route,county,latitude,longitude,major_interchange,terminus,branch_junction,nearest_landmark,nearest_landmark_km,nearest_castle,nearest_castle_km,nearest_cathedral,nearest_cathedral_km,nearest_museum,nearest_museum_km,nearest_country_house,nearest_country_house_km,nearest_nature_reserve,nearest_nature_reserve_km,station_id,route_groups,route_count,service_count,service_density,route_diversity_band,region,is_interchange,is_terminus,word_count_band,is_branch_line,is_mainline,is_coastal,route_station_id,time_from_london,canonical_time_to_london,time_band,time_group,is_high_speed,distance_band
Grangetown (Cardiff),GTN,TFW,,,51.46703478,-3.189071128,,,,,,,,,,,,,,,,TF_000088,[nan],1,1,low,single,,False,False,multiple,False,True,False,TF_000088,,,,,False,
Gwersyllt,GWE,TFW,,,53.07241,-3.01781,,,,,,,,,,,,,,,,TF_000089,[nan],1,1,low,single,,False,False,single,False,True,False,TF_000089,,,,,False,
Harlech,HRL,TFW,,,52.86165,-4.10956,,,,,,,,,,,,,,,,TF_000090,[nan],1,1,low,single,,False,False,single,False,True,False,TF_000090,,,,,False,
Haverfordwest,HVF,TFW,,,51.80272,-4.96034,,,,,,,,,,,,,,,,TF_000091,[nan],1,1,low,single,,False,False,single,False,True,False,TF_000091,,,,,False,
Hawarden,HWD,TFW,,,53.18537204,-3.032090605,,,,,,,,,,,,,,,,TF_000092,[nan],1,1,low,single,,False,False,single,False,True,False,TF_000092,,,,,False,
Hawarden Bridge,HWB,TFW,,,53.20994,-3.01862,,,,,,,,,,,,,,,,TF_000093,[nan],1,1,low,single,,False,False,multiple,False,True,False,TF_000093,,,,,False,
Heath High Level,HHL,TFW,,,51.51656604,-3.181713068,,,,,,,,,,,,,,,,TF_000094,[nan],1,1,low,single,,False,False,multiple,False,True,False,TF_000094,,,,,False,
Heath Low Level,HLL,TFW,,,51.51566416,-3.181977972,,,,,,,,,,,,,,,,TF_000095,[nan],1,1,low,single,,False,False,multiple,False,True,False,TF_000095,,,,,False,
Helsby,HSB,TFW,,,53.27517482,-2.770757816,,,,,,,,,,,,,,,,TF_000096,[nan],1,1,low,single,,False,False,single,False,True,False,TF_000096,,,,,False,
Hengoed,HNG,TFW,,,51.64740601,-3.224137826,,,,,,,,,,,,,,,,TF_000097,[nan],1,1,low,single,,False,False,single,False,True,False,TF_000097,,,,,False,
Hereford,HFD,TFW,,,52.06116993,-2.708217764,,,,,,,,,,,,,,,,TF_000098,[nan],1,1,low,single,,False,False,single,False,True,False,TF_000098,,,,,False,
Heswall,HSW,TFW,,,53.32947,-3.07342,,,,,,,,,,,,,,,,TF_000099,[nan],1,1,low,single,,False,False,single,False,True,False,TF_000099,,,,,False,
Holyhead,HHD,TFW,,,53.30770479,-4.631012675,,,,,,,,,,,,,,,,TF_000100,[nan],1,1,low,single,,False,False,single,False,True,False,TF_000100,,,,,False,
Hope Flintshire,HPE,TFW,,,53.117378,-3.03688641,,,,,,,,,,,,,,,,TF_000101,[nan],1,1,low,single,,False,False,multiple,False,True,False,TF_000101,,,,,False,
Hopton Heath,HPT,TFW,,,52.3913806,-2.91192311,,,,,,,,,,,,,,,,TF_000102,[nan],1,1,low,single,,False,False,multiple,False,True,False,TF_000102,,,,,False,
Johnston (Pembs),JOH,TFW,,,51.75676,-4.99636,,,,,,,,,,,,,,,,TF_000103,[nan],1,1,low,single,,False,False,multiple,False,True,False,TF_000103,,,,,False,
Kidwelly,KWL,TFW,,,51.73434386,-4.317011245,,,,,,,,,,,,,,,,TF_000104,[nan],1,1,low,single,,False,False,single,False,True,False,TF_000104,,,,,False,
Kilgetty,KGT,TFW,,,51.73210916,-4.715192738,,,,,,,,,,,,,,,,TF_000105,[nan],1,1,low,single,,False,False,single,False,True,False,TF_000105,,,,,False,
Knighton,KNI,TFW,,,52.34508013,-3.042211012,,,,,,,,,,,,,,,,TF_000106,[nan],1,1,low,single,,False,False,single,False,True,False,TF_000106,,,,,False,
Knucklas,KNU,TFW,,,52.36097,-3.09893,,,,,,,,,,,,,,,,TF_000107,[nan],1,1,low,single,,False,False,single,False,True,False,TF_000107,,,,,False,
Lamphey,LAM,TFW,,,51.66719665,-4.87329867,,,,,,,,,,,,,,,,TF_000108,[nan],1,1,low,single,,False,False,single,False,True,False,TF_000108,,,,,False,
Leominster,LEO,TFW,,,52.2259,-2.73123,,,,,,,,,,,,,,,,TF_000109,[nan],1,1,low,single,,False,False,single,False,True,False,TF_000109,,,,,False,
Lisvane & Thornhill,LVT,TFW,,,51.54457308,-3.185611182,,,,,,,,,,,,,,,,TF_000110,[nan],1,1,low,single,,False,False,multiple,False,True,False,TF_000110,,,,,False,
Llanaber,LLA,TFW,,,52.74152431,-4.07718901,,,,,,,,,,,,,,,,TF_000111,[nan],1,1,low,single,,False,False,single,False,True,False,TF_000111,,,,,False,
Llanbedr,LBR,TFW,,,52.8208656,-4.110210769,,,,,,,,,,,,,,,,TF_000112,[nan],1,1,low,single,,False,False,single,False,True,False,TF_000112,,,,,False,
Llanbister Road,LLT,TFW,,,52.33643285,-3.213426306,,,,,,,,,,,,,,,,TF_000113,[nan],1,1,low,single,,False,False,multiple,False,True,False,TF_000113,,,,,False,
Llanbradach,LNB,TFW,,,51.60325188,-3.233057973,,,,,,,,,,,,,,,,TF_000114,[nan],1,1,low,single,,False,False,single,False,True,False,TF_000114,,,,,False,
Llandaf,LLN,TFW,,,51.5085276,-3.228913858,,,,,,,,,,,,,,,,TF_000115,[nan],1,1,low,single,,False,False,single,False,True,False,TF_000115,,,,,False,
Llandanwg,LDN,TFW,,,52.83617691,-4.123870362,,,,,,,,,,,,,,,,TF_000116,[nan],1,1,low,single,,False,False,single,False,True,False,TF_000116,,,,,False,
Llandecwyn,LLC,TFW,,,52.92070224,-4.057045956,,,,,,,,,,,,,,,,TF_000117,[nan],1,1,low,single,,False,False,single,False,True,False,TF_000117,,,,,False,
Llandeilo,LLL,TFW,,,51.8853498,-3.986919994,,,,,,,,,,,,,,,,TF_000118,[nan],1,1,low,single,,False,False,single,False,True,False,TF_000118,,,,,False,
Llandovery,LLV,TFW,,,51.99532071,-3.802853279,,,,,,,,,,,,,,,,TF_000119,[nan],1,1,low,single,,False,False,single,False,True,False,TF_000119,,,,,False,
Llandrindod,LLO,TFW,,,52.2423651,-3.379148724,,,,,,,,,,,,,,,,TF_000120,[nan],1,1,low,single,,False,False,single,False,True,False,TF_000120,,,,,False,
Llandudno,LLD,TFW,,,53.32093562,-3.827018135,,,,,,,,,,,,,,,,TF_000121,[nan],1,1,low,single,,False,False,single,False,True,False,TF_000121,,,,,False,
Llandudno Junction,LLJ,TFW,,,53.2839619,-3.809118503,,,,,,,,,,,,,,,,TF_000122,[nan],1,1,low,single,,False,False,multiple,False,True,False,TF_000122,,,,,False,
Llandybie,LLI,TFW,,,51.83087,-3.99172,,,,,,,,,,,,,,,,TF_000123,[nan],1,1,low,single,,False,False,single,False,True,False,TF_000123,,,,,False,
Llanelli,LLE,TFW,,,51.67386671,-4.161325167,,,,,,,,,,,,,,,,TF_000124,[nan],1,1,low,single,,False,False,single,False,True,False,TF_000124,,,,,False,
Llanfairfechan,LLF,TFW,,,53.25730522,-3.98320943,,,,,,,,,,,,,,,,TF_000125,[nan],1,1,low,single,,False,False,single,False,True,False,TF_000125,,,,,False,
Llanfairpwll,LPG,TFW,,,53.22096236,-4.209228885,,,,,,,,,,,,,,,,TF_000126,[nan],1,1,low,single,,False,False,single,False,True,False,TF_000126,,,,,False,
Llangadog,LLG,TFW,,,51.9402199,-3.893174289,,,,,,,,,,,,,,,,TF_000127,[nan],1,1,low,single,,False,False,single,False,True,False,TF_000127,,,,,False,
Llangammarch,LLM,TFW,,,52.11430955,-3.554833328,,,,,,,,,,,,,,,,TF_000128,[nan],1,1,low,single,,False,False,single,False,True,False,TF_000128,,,,,False,
Llangennech,LLH,TFW,,,51.69113653,-4.078948655,,,,,,,,,,,,,,,,TF_000129,[nan],1,1,low,single,,False,False,single,False,True,False,TF_000129,,,,,False,
Llangynllo,LGO,TFW,,,52.34963317,-3.161373191,,,,,,,,,,,,,,,,TF_000130,[nan],1,1,low,single,,False,False,single,False,True,False,TF_000130,,,,,False,
