station_name,crs,operator,route,county,latitude,longitude,major_interchange,terminus,branch_junction,nearest_landmark,nearest_landmark_km,nearest_castle,nearest_castle_km,nearest_cathedral,nearest_cathedral_km,nearest_museum,nearest_museum_km,nearest_country_house,nearest_country_house_km,nearest_nature_reserve,nearest_nature_reserve_km,station_id,route_groups,route_count,service_count,service_density,route_diversity_band,region,is_interchange,is_terminus,word_count_band,is_branch_line,is_mainline,is_coastal,route_station_id,time_from_london,canonical_time_to_london,time_band,time_group,is_high_speed,distance_band
Riddlesdown,RDD,Southern,,,51.33266611,-0.099446924,,,,,,,,,,,,,,,,SO_000117,[nan],1,1,low,single,,False,False,single,False,True,False,SO_000117,,,,,False,
Rye (Sussex),RYE,Southern,,,50.95236602,0.730706155,,,,,,,,,,,,,,,,SO_000118,[nan],1,1,low,single,,False,False,multiple,False,True,False,SO_000118,,,,,False,
Salfords (Surrey),SAF,Southern,,,51.20174387,-0.162487674,,,,,,,,,,,,,,,,SO_000119,[nan],1,1,low,single,,False,False,multiple,False,True,False,SO_000119,,,,,False,
Sanderstead,SNR,Southern,,,51.34828313,-0.093673971,,,,,,,,,,,,,,,,SO_000120,[nan],1,1,low,single,,False,False,single,False,True,False,SO_000120,,,,,False,
Seaford Sussex,SEF,Southern,,,50.77283582,0.100140227,,,,,,,,,,,,,,,,SO_000121,[nan],1,1,low,single,,False,False,multiple,False,True,False,SO_000121,,,,,False,
Selhurst,SRS,Southern,,,51.39169797,-0.087945474,,,,,,,,,,,,,,,,SO_000122,[nan],1,1,low,single,,False,False,single,False,True,False,SO_000122,,,,,False,
Shoreham-by-Sea,SSE,Southern,,,50.83442192,-0.271709718,,,,,,,,,,,,,,,,SO_000123,[nan],1,1,low,single,,False,False,single,False,True,False,SO_000123,,,,,False,
South Bermondsey,SBM,Southern,,,51.48813928,-0.054671432,,,,,,,,,,,,,,,,SO_000124,[nan],1,1,low,single,,False,False,multiple,False,True,False,SO_000124,,,,,False,
South Croydon,SCY,Southern,,,51.36296514,-0.093452155,,,,,,,,,,,,,,,,SO_000125,[nan],1,1,low,single,,False,False,multiple,False,True,False,SO_000125,,,,,False,
Southbourne,SOB,Southern,,,50.84826453,-0.90811384,,,,,,,,,,,,,,,,SO_000126,[nan],1,1,low,single,,False,False,single,False,True,False,SO_000126,,,,,False,
Southease,SEE,Southern,,,50.83134913,0.030650137,,,,,,,,,,,,,,,,SO_000127,[nan],1,1,low,single,,False,False,single,False,True,False,SO_000127,,,,,False,
Southwick,SWK,Southern,,,50.83248265,-0.237073077,,,,,,,,,,,,,,,,SO_000128,[nan],1,1,low,single,,False,False,single,False,True,False,SO_000128,,,,,False,
Streatham (Greater London),STE,Southern,,,51.42581015,-0.131546583,,,,,,,,,,,,,,,,SO_000129,[nan],1,1,low,single,,False,False,multiple,False,True,False,SO_000129,,,,,False,
Streatham Common,SRC,Southern,,,51.41868917,-0.136151833,,,,,,,,,,,,,,,,SO_000130,[nan],1,1,low,single,,False,False,multiple,False,True,False,SO_000130,,,,,False,
Streatham Hill,SRH,Southern,,,51.4383461,-0.128157209,,,,,,,,,,,,,,,,SO_000131,[nan],1,1,low,single,,False,False,multiple,False,True,False,SO_000131,,,,,False,
Sutton (London),SUO,Southern,,,51.35953356,-0.191213151,,,,,,,,,,,,,,,,SO_000132,[nan],1,1,low,single,,False,False,multiple,False,True,False,SO_000132,,,,,False,
Tadworth,TAD,Southern,,,51.29163611,-0.23596467,,,,,,,,,,,,,,,,SO_000133,[nan],1,1,low,single,,False,False,single,False,True,False,SO_000133,,,,,False,
Tattenham Corner,TAT,Southern,,,51.30918237,-0.242609371,,,,,,,,,,,,,,,,SO_000134,[nan],1,1,low,single,,False,False,multiple,False,True,False,SO_000134,,,,,False,
Thornton Heath,TTH,Southern,,,51.3992396,-0.101001212,,,,,,,,,,,,,,,,SO_000135,[nan],1,1,low,single,,False,False,multiple,False,True,False,SO_000135,,,,,False,
Three Bridges,TBD,Southern,,,51.11691722,-0.161183058,,,,,,,,,,,,,,,,SO_000136,[nan],1,1,low,single,,False,False,multiple,False,True,False,SO_000136,,,,,False,
Three Oaks,TOK,Southern,,,50.90088723,0.61337309,,,,,,,,,,,,,,,,SO_000137,[nan],1,1,low,single,,False,False,multiple,False,True,False,SO_000137,,,,,False,
Tulse Hill,TUH,Southern,,,51.43977376,-0.105075902,,,,,,,,,,,,,,,,SO_000138,[nan],1,1,low,single,,False,False,multiple,False,True,False,SO_000138,,,,,False,
Uckfield,UCK,Southern,,,50.96867258,0.096456894,,,,,,,,,,,,,,,,SO_000139,[nan],1,1,low,single,,False,False,single,False,True,False,SO_000139,,,,,False,
Upper Warlingham,UWL,Southern,,,51.30851045,-0.077947217,,,,,,,,,,,,,,,,SO_000140,[nan],1,1,low,single,,False,False,multiple,False,True,False,SO_000140,,,,,False,
Waddon,WDO,Southern,,,51.36739826,-0.117332121,,,,,,,,,,,,,,,,SO_000141,[nan],1,1,low,single,,False,False,single,False,True,False,SO_000141,,,,,False,
